analysis_drug_name,model_label,faers_signal_class,final_descriptor_rf_prob_positive,feature,feature_description,feature_value,shap_value,abs_shap_value
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,MolWt,Molecular weight,358.2690000000001,0.004078351564820887,0.004078351564820887
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,fr_C_O,RDKit fragment count: C_O,1.0,0.0016310245149436873,0.0016310245149436873
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,fr_benzene,RDKit fragment count: benzene,1.0,0.0021960194512445144,0.0021960194512445144
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,0.0,-0.003055745590719719,0.003055745590719719
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,0.0,-0.007076665161166855,0.007076665161166855
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,NumRotatableBonds,Number of rotatable bonds,9.0,0.012234479673457784,0.012234479673457784
BENDAMUSTINE,1,positive_moderate,0.7345777453205083,fr_Al_COO,RDKit fragment count: Al_COO,1.0,0.01784053229561749,0.01784053229561749
BORTEZOMIB,1,positive_moderate,0.780883651014885,MolLogP,Calculated octanol/water partition coefficient,0.36059999999999875,0.039976441054474315,0.039976441054474315
BORTEZOMIB,1,positive_moderate,0.780883651014885,FractionCSP3,Fraction of sp3 carbons,0.3684210526315789,0.012321504117569859,0.012321504117569859
BORTEZOMIB,1,positive_moderate,0.780883651014885,RingCount,Number of rings,2.0,0.03553250808910605,0.03553250808910605
BORTEZOMIB,1,positive_moderate,0.780883651014885,TPSA,Topological polar surface area,124.44000000000001,0.013056142691706584,0.013056142691706584
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_NH0,RDKit fragment count: NH0,2.0,0.022686074892830067,0.022686074892830067
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_Al_OH,RDKit fragment count: Al_OH,0.0,-0.008765339700095841,0.008765339700095841
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_bicyclic,RDKit fragment count: bicyclic,0.0,0.01605604834511098,0.01605604834511098
BORTEZOMIB,1,positive_moderate,0.780883651014885,NumHDonors,Number of hydrogen-bond donors,4.0,0.03980160174433655,0.03980160174433655
BORTEZOMIB,1,positive_moderate,0.780883651014885,NumAromaticRings,Number of aromatic rings,2.0,0.01227271025951853,0.01227271025951853
BORTEZOMIB,1,positive_moderate,0.780883651014885,BalabanJ,BalabanJ,2.161933230544059,0.005166369639436654,0.005166369639436654
BORTEZOMIB,1,positive_moderate,0.780883651014885,NumHAcceptors,Number of hydrogen-bond acceptors,6.0,-0.004695305160267179,0.004695305160267179
BORTEZOMIB,1,positive_moderate,0.780883651014885,BertzCT,BertzCT,759.0436469670761,0.0007868699746298811,0.0007868699746298811
BORTEZOMIB,1,positive_moderate,0.780883651014885,MolMR,Molar refractivity,105.00950000000003,0.01238972532802666,0.01238972532802666
BORTEZOMIB,1,positive_moderate,0.780883651014885,NumHeteroatoms,Number of heteroatoms,9.0,-0.0037987886280851355,0.0037987886280851355
BORTEZOMIB,1,positive_moderate,0.780883651014885,NHOHCount,Number of NH or OH groups,4.0,0.019009549483428555,0.019009549483428555
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_piperzine,RDKit fragment count: piperzine,0.0,0.006878745657523922,0.006878745657523922
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_ketone_Topliss,RDKit fragment count: ketone_Topliss,0.0,-0.005023326754992989,0.005023326754992989
BORTEZOMIB,1,positive_moderate,0.780883651014885,HeavyAtomCount,Number of heavy atoms,28.0,-0.00019399508458766343,0.00019399508458766343
BORTEZOMIB,1,positive_moderate,0.780883651014885,NOCount,Number of nitrogen or oxygen atoms,8.0,0.0024602749761569215,0.0024602749761569215
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_ketone,RDKit fragment count: ketone,0.0,-0.0037482616251221473,0.0037482616251221473
BORTEZOMIB,1,positive_moderate,0.780883651014885,HeavyAtomMolWt,Heavy-atom molecular weight,359.0450000000001,0.013130104334156999,0.013130104334156999
BORTEZOMIB,1,positive_moderate,0.780883651014885,ExactMolWt,Exact molecular weight,384.19688568000004,0.01002785480931777,0.01002785480931777
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_para_hydroxylation,RDKit fragment count: para_hydroxylation,0.0,-0.004175602824802493,0.004175602824802493
BORTEZOMIB,1,positive_moderate,0.780883651014885,MolWt,Molecular weight,384.2450000000001,0.006356772933803341,0.006356772933803341
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_C_O,RDKit fragment count: C_O,2.0,0.009673262505664682,0.009673262505664682
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_benzene,RDKit fragment count: benzene,1.0,0.001903180101125194,0.001903180101125194
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,0.0,-0.004181339906402712,0.004181339906402712
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,2.0,0.006569077697213506,0.006569077697213506
BORTEZOMIB,1,positive_moderate,0.780883651014885,NumRotatableBonds,Number of rotatable bonds,9.0,0.0071162914082838055,0.0071162914082838055
BORTEZOMIB,1,positive_moderate,0.780883651014885,fr_Al_COO,RDKit fragment count: Al_COO,0.0,-0.002309038952970078,0.002309038952970078
BUDESONIDE,1,positive_moderate,0.8116113908752949,MolLogP,Calculated octanol/water partition coefficient,2.716800000000001,0.013326705758878996,0.013326705758878996
BUDESONIDE,1,positive_moderate,0.8116113908752949,FractionCSP3,Fraction of sp3 carbons,0.76,0.03915553180371384,0.03915553180371384
BUDESONIDE,1,positive_moderate,0.8116113908752949,RingCount,Number of rings,5.0,-0.009653833113991555,0.009653833113991555
BUDESONIDE,1,positive_moderate,0.8116113908752949,TPSA,Topological polar surface area,93.06,0.0008465260279190431,0.0008465260279190431
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_NH0,RDKit fragment count: NH0,0.0,0.013365174337189242,0.013365174337189242
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_Al_OH,RDKit fragment count: Al_OH,2.0,0.04912546775376509,0.04912546775376509
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_bicyclic,RDKit fragment count: bicyclic,7.0,0.00811537745665264,0.00811537745665264
BUDESONIDE,1,positive_moderate,0.8116113908752949,NumHDonors,Number of hydrogen-bond donors,2.0,0.000813641792112031,0.000813641792112031
BUDESONIDE,1,positive_moderate,0.8116113908752949,NumAromaticRings,Number of aromatic rings,0.0,0.018299901810277876,0.018299901810277876
BUDESONIDE,1,positive_moderate,0.8116113908752949,BalabanJ,BalabanJ,1.5536140768455642,-0.010646591666118168,0.010646591666118168
BUDESONIDE,1,positive_moderate,0.8116113908752949,NumHAcceptors,Number of hydrogen-bond acceptors,6.0,-0.002765849050594209,0.002765849050594209
BUDESONIDE,1,positive_moderate,0.8116113908752949,BertzCT,BertzCT,862.0735282455938,0.0013042551345493212,0.0013042551345493212
BUDESONIDE,1,positive_moderate,0.8116113908752949,MolMR,Molar refractivity,112.86660000000006,-0.004121747243326187,0.004121747243326187
BUDESONIDE,1,positive_moderate,0.8116113908752949,NumHeteroatoms,Number of heteroatoms,6.0,2.530831132337906e-05,2.530831132337906e-05
BUDESONIDE,1,positive_moderate,0.8116113908752949,NHOHCount,Number of NH or OH groups,2.0,0.002055899358503422,0.002055899358503422
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_piperzine,RDKit fragment count: piperzine,0.0,0.006893567518802064,0.006893567518802064
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_ketone_Topliss,RDKit fragment count: ketone_Topliss,1.0,0.04210232363428015,0.04210232363428015
BUDESONIDE,1,positive_moderate,0.8116113908752949,HeavyAtomCount,Number of heavy atoms,31.0,-0.004957029438502217,0.004957029438502217
BUDESONIDE,1,positive_moderate,0.8116113908752949,NOCount,Number of nitrogen or oxygen atoms,6.0,0.004457026827375737,0.004457026827375737
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_ketone,RDKit fragment count: ketone,2.0,0.03937485041838278,0.03937485041838278
BUDESONIDE,1,positive_moderate,0.8116113908752949,HeavyAtomMolWt,Heavy-atom molecular weight,396.2690000000002,-0.0010997964894778486,0.0010997964894778486
BUDESONIDE,1,positive_moderate,0.8116113908752949,ExactMolWt,Exact molecular weight,430.2355388079999,-0.003996142809543807,0.003996142809543807
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_para_hydroxylation,RDKit fragment count: para_hydroxylation,0.0,-0.003925384755883458,0.003925384755883458
BUDESONIDE,1,positive_moderate,0.8116113908752949,MolWt,Molecular weight,430.5410000000002,-0.002423622991824907,0.002423622991824907
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_C_O,RDKit fragment count: C_O,2.0,0.010732726985580204,0.010732726985580204
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_benzene,RDKit fragment count: benzene,0.0,0.010360653986898843,0.010360653986898843
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,2.0,0.030764638031054954,0.030764638031054954
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,2.0,0.011148762194497808,0.011148762194497808
BUDESONIDE,1,positive_moderate,0.8116113908752949,NumRotatableBonds,Number of rotatable bonds,4.0,0.005344976569849206,0.005344976569849206
BUDESONIDE,1,positive_moderate,0.8116113908752949,fr_Al_COO,RDKit fragment count: Al_COO,0.0,-0.0019371059435418312,0.0019371059435418312
CEFAZOLIN,1,positive_moderate,0.7986336948879819,MolLogP,Calculated octanol/water partition coefficient,-0.6360799999999995,0.06864008062071865,0.06864008062071865
CEFAZOLIN,1,positive_moderate,0.7986336948879819,FractionCSP3,Fraction of sp3 carbons,0.42857142857142855,0.015160253592955425,0.015160253592955425
CEFAZOLIN,1,positive_moderate,0.7986336948879819,RingCount,Number of rings,4.0,-0.006885638931102277,0.006885638931102277
CEFAZOLIN,1,positive_moderate,0.7986336948879819,TPSA,Topological polar surface area,156.09,0.05407079901898539,0.05407079901898539
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_NH0,RDKit fragment count: NH0,7.0,-0.026549834204115254,0.026549834204115254
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_Al_OH,RDKit fragment count: Al_OH,0.0,-0.007727059359334953,0.007727059359334953
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_bicyclic,RDKit fragment count: bicyclic,1.0,-0.006806616595678668,0.006806616595678668
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NumHDonors,Number of hydrogen-bond donors,2.0,-0.00408712569095748,0.00408712569095748
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NumAromaticRings,Number of aromatic rings,2.0,0.009022345021325139,0.009022345021325139
CEFAZOLIN,1,positive_moderate,0.7986336948879819,BalabanJ,BalabanJ,1.4374120949777265,-0.0003799454613494806,0.0003799454613494806
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NumHAcceptors,Number of hydrogen-bond acceptors,11.0,0.026640817563191255,0.026640817563191255
CEFAZOLIN,1,positive_moderate,0.7986336948879819,BertzCT,BertzCT,990.9137443081793,-0.000522239400820997,0.000522239400820997
CEFAZOLIN,1,positive_moderate,0.7986336948879819,MolMR,Molar refractivity,102.87150000000003,0.007350728442445311,0.007350728442445311
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NumHeteroatoms,Number of heteroatoms,15.0,0.036488561873344344,0.036488561873344344
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NHOHCount,Number of NH or OH groups,2.0,-0.0018395951163399668,0.0018395951163399668
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_piperzine,RDKit fragment count: piperzine,0.0,0.0062737437911925854,0.0062737437911925854
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_ketone_Topliss,RDKit fragment count: ketone_Topliss,0.0,-0.0037480239731208075,0.0037480239731208075
CEFAZOLIN,1,positive_moderate,0.7986336948879819,HeavyAtomCount,Number of heavy atoms,29.0,-0.006300930862474178,0.006300930862474178
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NOCount,Number of nitrogen or oxygen atoms,12.0,0.02108042690096356,0.02108042690096356
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_ketone,RDKit fragment count: ketone,0.0,-0.003365783868271142,0.003365783868271142
CEFAZOLIN,1,positive_moderate,0.7986336948879819,HeavyAtomMolWt,Heavy-atom molecular weight,440.4070000000002,0.0067374250192897625,0.0067374250192897625
CEFAZOLIN,1,positive_moderate,0.7986336948879819,ExactMolWt,Exact molecular weight,454.0300139280001,-0.0019129967064163804,0.0019129967064163804
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_para_hydroxylation,RDKit fragment count: para_hydroxylation,0.0,-0.0031374261873495443,0.0031374261873495443
CEFAZOLIN,1,positive_moderate,0.7986336948879819,MolWt,Molecular weight,454.51900000000023,0.0061660523758450695,0.0061660523758450695
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_C_O,RDKit fragment count: C_O,3.0,0.023050956053403522,0.023050956053403522
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_benzene,RDKit fragment count: benzene,0.0,0.014814160992078327,0.014814160992078327
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,0.0,-0.003738550475785554,0.003738550475785554
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,2.0,0.010984490664684715,0.010984490664684715
CEFAZOLIN,1,positive_moderate,0.7986336948879819,NumRotatableBonds,Number of rotatable bonds,7.0,0.005771279479496646,0.005771279479496646
CEFAZOLIN,1,positive_moderate,0.7986336948879819,fr_Al_COO,RDKit fragment count: Al_COO,1.0,0.023205707983185456,0.023205707983185456
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,MolLogP,Calculated octanol/water partition coefficient,-3.649599999999992,0.044855297764511005,0.044855297764511005
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,FractionCSP3,Fraction of sp3 carbons,0.47058823529411764,0.01945863274372317,0.01945863274372317
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,RingCount,Number of rings,2.0,0.017618846704242144,0.017618846704242144
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,TPSA,Topological polar surface area,454.48000000000013,0.03870780610890045,0.03870780610890045
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_NH0,RDKit fragment count: NH0,4.0,-0.012175832422674046,0.012175832422674046
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_Al_OH,RDKit fragment count: Al_OH,10.0,0.028714686385005708,0.028714686385005708
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_bicyclic,RDKit fragment count: bicyclic,0.0,0.003581795535584176,0.003581795535584176
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NumHDonors,Number of hydrogen-bond donors,18.0,0.029100617394646363,0.029100617394646363
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NumAromaticRings,Number of aromatic rings,2.0,0.00935898530919524,0.00935898530919524
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,BalabanJ,BalabanJ,1.095507282839581e-06,0.003470427522170554,0.003470427522170554
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NumHAcceptors,Number of hydrogen-bond acceptors,14.0,0.023912850490069942,0.023912850490069942
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,BertzCT,BertzCT,1555.4070313516825,-0.005617297844757466,0.005617297844757466
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,MolMR,Molar refractivity,222.33859999999981,-0.007675331248438492,0.007675331248438492
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NumHeteroatoms,Number of heteroatoms,26.0,0.027772319199108636,0.027772319199108636
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NHOHCount,Number of NH or OH groups,22.0,0.015391948979067274,0.015391948979067274
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_piperzine,RDKit fragment count: piperzine,0.0,0.006476691002350042,0.006476691002350042
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_ketone_Topliss,RDKit fragment count: ketone_Topliss,0.0,-0.003179814825998232,0.003179814825998232
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,HeavyAtomCount,Number of heavy atoms,60.0,0.0012878620859107118,0.0012878620859107118
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NOCount,Number of nitrogen or oxygen atoms,24.0,0.018595806564602156,0.018595806564602156
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_ketone,RDKit fragment count: ketone,0.0,-0.0024703365421818134,0.0024703365421818134
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,HeavyAtomMolWt,Heavy-atom molecular weight,843.3360000000002,0.012169135949360869,0.012169135949360869
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,ExactMolWt,Exact molecular weight,896.3198017680005,0.006122779868259441,0.006122779868259441
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_para_hydroxylation,RDKit fragment count: para_hydroxylation,0.0,-0.0024983268993322653,0.0024983268993322653
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,MolWt,Molecular weight,897.7680000000007,0.0054963496068219896,0.0054963496068219896
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_C_O,RDKit fragment count: C_O,2.0,0.009659645199006708,0.009659645199006708
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_benzene,RDKit fragment count: benzene,2.0,-0.007553264367329682,0.007553264367329682
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,10.0,0.01669524122243985,0.01669524122243985
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,0.0,-0.009316616339203582,0.009316616339203582
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,NumRotatableBonds,Number of rotatable bonds,19.0,-0.0013359669264137802,0.0013359669264137802
CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8030677406142557,fr_Al_COO,RDKit fragment count: Al_COO,2.0,0.00910100774648065,0.00910100774648065
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,MolLogP,Calculated octanol/water partition coefficient,1.884,0.040459274765656326,0.040459274765656326
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,FractionCSP3,Fraction of sp3 carbons,1.0,0.06844474397167498,0.06844474397167498
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,RingCount,Number of rings,1.0,0.031474680676439375,0.031474680676439375
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,TPSA,Topological polar surface area,41.57,0.006405062976175919,0.006405062976175919
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_NH0,RDKit fragment count: NH0,1.0,0.016322529662430824,0.016322529662430824
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_Al_OH,RDKit fragment count: Al_OH,0.0,-0.004095038150950862,0.004095038150950862
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_bicyclic,RDKit fragment count: bicyclic,0.0,0.021350540516810172,0.021350540516810172
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NumHDonors,Number of hydrogen-bond donors,1.0,-0.0035021012755827976,0.0035021012755827976
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NumAromaticRings,Number of aromatic rings,0.0,0.023506628045150767,0.023506628045150767
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,BalabanJ,BalabanJ,2.5822640284816725,0.026778212890220494,0.026778212890220494
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NumHAcceptors,Number of hydrogen-bond acceptors,2.0,0.015935844528291106,0.015935844528291106
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,BertzCT,BertzCT,201.8664756744443,0.04519127785553022,0.04519127785553022
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,MolMR,Molar refractivity,59.19120000000003,0.021331522913148483,0.021331522913148483
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NumHeteroatoms,Number of heteroatoms,7.0,0.0047006591758307365,0.0047006591758307365
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NHOHCount,Number of NH or OH groups,1.0,-0.005076733553107992,0.005076733553107992
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_piperzine,RDKit fragment count: piperzine,0.0,0.007165875131126369,0.007165875131126369
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_ketone_Topliss,RDKit fragment count: ketone_Topliss,0.0,-0.0037083938510735935,0.0037083938510735935
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,HeavyAtomCount,Number of heavy atoms,14.0,0.025192050547462052,0.025192050547462052
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NOCount,Number of nitrogen or oxygen atoms,4.0,0.009667790933623403,0.009667790933623403
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_ketone,RDKit fragment count: ketone,0.0,-0.0028534086377417947,0.0028534086377417947
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,HeavyAtomMolWt,Heavy-atom molecular weight,245.969,0.0037228316154710225,0.0037228316154710225
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,ExactMolWt,Exact molecular weight,260.02481971000003,0.019199183259233154,0.019199183259233154
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_para_hydroxylation,RDKit fragment count: para_hydroxylation,0.0,-0.004501664909232295,0.004501664909232295
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,MolWt,Molecular weight,261.08899999999994,0.01052713965392965,0.01052713965392965
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_C_O,RDKit fragment count: C_O,0.0,-0.003783133813653266,0.003783133813653266
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_benzene,RDKit fragment count: benzene,0.0,0.013750590920452934,0.013750590920452934
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,0.0,-0.0016774116535343063,0.0016774116535343063
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,0.0,-0.0015549679768109574,0.0015549679768109574
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,NumRotatableBonds,Number of rotatable bonds,5.0,0.00576035815783037,0.00576035815783037
CYCLOPHOSPHAMIDE,1,positive_moderate,0.9411734209436793,fr_Al_COO,RDKit fragment count: Al_COO,0.0,-0.0017734622338734926,0.0017734622338734926
CYTARABINE,1,positive_moderate,0.7132808741263608,MolLogP,Calculated octanol/water partition coefficient,-2.562999999999999,0.03406616950317719,0.03406616950317719
CYTARABINE,1,positive_moderate,0.7132808741263608,FractionCSP3,Fraction of sp3 carbons,0.5555555555555556,0.028751663780491953,0.028751663780491953
CYTARABINE,1,positive_moderate,0.7132808741263608,RingCount,Number of rings,2.0,0.017438439825124295,0.017438439825124295
CYTARABINE,1,positive_moderate,0.7132808741263608,TPSA,Topological polar surface area,130.83,0.011400584189618554,0.011400584189618554
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_NH0,RDKit fragment count: NH0,2.0,0.017149325236005476,0.017149325236005476
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_Al_OH,RDKit fragment count: Al_OH,3.0,0.028346724930834028,0.028346724930834028
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_bicyclic,RDKit fragment count: bicyclic,0.0,0.010461845403854192,0.010461845403854192
CYTARABINE,1,positive_moderate,0.7132808741263608,NumHDonors,Number of hydrogen-bond donors,4.0,0.015975106107509678,0.015975106107509678
CYTARABINE,1,positive_moderate,0.7132808741263608,NumAromaticRings,Number of aromatic rings,1.0,0.004735899444034743,0.004735899444034743
CYTARABINE,1,positive_moderate,0.7132808741263608,BalabanJ,BalabanJ,2.319695265821785,0.0028893917996154306,0.0028893917996154306
CYTARABINE,1,positive_moderate,0.7132808741263608,NumHAcceptors,Number of hydrogen-bond acceptors,7.0,-0.008511249682682772,0.008511249682682772
CYTARABINE,1,positive_moderate,0.7132808741263608,BertzCT,BertzCT,462.1897021796713,0.0036174230921675087,0.0036174230921675087
CYTARABINE,1,positive_moderate,0.7132808741263608,MolMR,Molar refractivity,55.918800000000026,0.009361049385376612,0.009361049385376612
CYTARABINE,1,positive_moderate,0.7132808741263608,NumHeteroatoms,Number of heteroatoms,8.0,0.00036280316783837924,0.00036280316783837924
CYTARABINE,1,positive_moderate,0.7132808741263608,NHOHCount,Number of NH or OH groups,5.0,0.007755758757296853,0.007755758757296853
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_piperzine,RDKit fragment count: piperzine,0.0,0.006425435632159159,0.006425435632159159
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_ketone_Topliss,RDKit fragment count: ketone_Topliss,0.0,-0.003884655507886539,0.003884655507886539
CYTARABINE,1,positive_moderate,0.7132808741263608,HeavyAtomCount,Number of heavy atoms,17.0,0.006665138173589031,0.006665138173589031
CYTARABINE,1,positive_moderate,0.7132808741263608,NOCount,Number of nitrogen or oxygen atoms,8.0,0.0013437348389464978,0.0013437348389464978
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_ketone,RDKit fragment count: ketone,0.0,-0.0032670884106363596,0.0032670884106363596
CYTARABINE,1,positive_moderate,0.7132808741263608,HeavyAtomMolWt,Heavy-atom molecular weight,230.11499999999995,0.00038531965190383524,0.00038531965190383524
CYTARABINE,1,positive_moderate,0.7132808741263608,ExactMolWt,Exact molecular weight,243.085520516,0.003823122383878193,0.003823122383878193
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_para_hydroxylation,RDKit fragment count: para_hydroxylation,0.0,-0.004304989695591301,0.004304989695591301
CYTARABINE,1,positive_moderate,0.7132808741263608,MolWt,Molecular weight,243.21900000000002,0.00632623024169316,0.00632623024169316
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_C_O,RDKit fragment count: C_O,0.0,-0.004949100116580057,0.004949100116580057
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_benzene,RDKit fragment count: benzene,0.0,0.01166473363355304,0.01166473363355304
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_Al_OH_noTert,RDKit fragment count: Al_OH_noTert,3.0,0.011114085386920937,0.011114085386920937
CYTARABINE,1,positive_moderate,0.7132808741263608,fr_C_O_noCOO,RDKit fragment count: C_O_noCOO,0.0,-0.003891057115130164,0.003891057115130164
CYTARABINE,1,positive_moderate,0.7132808741263608,NumRotatableBonds,Number of rotatable bonds,2.0,0.001376622046726916,0.001376622046726916
