analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason,atom_index,atom_symbol,atom_shap_contribution,abs_atom_shap_contribution,heatmap_svg,heatmap_png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,12,C,0.00021812162737944583,0.00021812162737944583,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,13,C,0.0010022654948930198,0.0010022654948930198,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,14,C,0.0005507717941576618,0.0005507717941576618,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,15,N,-0.0020921782686917282,0.0020921782686917282,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,16,C,0.005034025946019928,0.005034025946019928,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,17,O,0.004464305284612456,0.004464305284612456,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,18,C,0.00019295575820542368,0.00019295575820542368,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,19,C,-0.0037119347019268197,0.0037119347019268197,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,20,C,-0.009025173756253432,0.009025173756253432,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,21,C,-0.012081222708238172,0.012081222708238172,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,22,C,-0.003792103838082994,0.003792103838082994,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,23,C,-0.0005163252544689009,0.0005163252544689009,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,24,O,-0.013161684717388038,0.013161684717388038,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,25,C,-0.007850808710124342,0.007850808710124342,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,26,C,-0.00545198092090431,0.00545198092090431,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,27,C,-0.0028819084355585804,0.0028819084355585804,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,28,C,-0.0005724778567838059,0.0005724778567838059,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,29,C,-0.0028819084355585804,0.0028819084355585804,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,30,C,-0.00545198092090431,0.00545198092090431,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,31,Cl,0.002639213248315585,0.002639213248315585,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,32,C,0.01702142333411378,0.01702142333411378,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive,33,O,0.008432474839854301,0.008432474839854301,output_interpretation_selected/heatmaps_svg/NEMTABRUTINIB__label1__p0.55__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/NEMTABRUTINIB__label1__p0.55__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,0,C,0.0009456626347987933,0.0009456626347987933,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,1,C,0.0014563624639702868,0.0014563624639702868,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,2,C,0.0009456626347987933,0.0009456626347987933,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,3,N,-0.005323952586557656,0.005323952586557656,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,4,C,-0.002699908893960957,0.002699908893960957,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,5,C,-0.0038455115778450247,0.0038455115778450247,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,6,C,-0.006504005115412913,0.006504005115412913,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,7,N,-0.00679850277092069,0.00679850277092069,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,8,C,-0.005684424695244366,0.005684424695244366,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,9,C,-8.264241255431594e-05,8.264241255431594e-05,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,10,C,-0.0020102473842549596,0.0020102473842549596,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,11,C,-0.0003822871211852179,0.0003822871211852179,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,12,C,-0.0036982284917239346,0.0036982284917239346,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,13,C,-0.005484768615650638,0.005484768615650638,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,14,Cl,0.0030300316378813717,0.0030300316378813717,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,15,N,0.0015501715619089592,0.0015501715619089592,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,16,S,-0.0072793034919794415,0.0072793034919794415,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,17,O,-0.001401652425911145,0.001401652425911145,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,18,O,-0.001401652425911145,0.001401652425911145,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,19,C,-0.0008855611711778786,0.0008855611711778786,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,20,F,0.001266343317051379,0.001266343317051379,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,21,C,-0.0016738667998269783,0.0016738667998269783,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,22,N,-0.0072591924030109,0.0072591924030109,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,23,C,-0.00413628645223967,0.00413628645223967,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,24,N,-0.008507715828524607,0.008507715828524607,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,25,C,-0.0029763493151658263,0.0029763493151658263,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,26,C,0.0016973357674186073,0.0016973357674186073,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,27,N,0.001440522690819589,0.001440522690819589,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,28,C,0.009186516953857969,0.009186516953857969,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,29,C,-0.0012437623907477263,0.0012437623907477263,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,30,C,-0.002178126717424435,0.002178126717424435,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,31,N,-0.004746333032428765,0.004746333032428765,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,32,C,0.0030308325228258636,0.0030308325228258636,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,33,O,0.003082660719869898,0.003082660719869898,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,34,O,-0.006359942230782703,0.006359942230782703,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive,35,C,-0.003570662827720117,0.003570662827720117,output_interpretation_selected/heatmaps_svg/ENCORAFENIB__label1__p0.51__low_prob_positive.svg,output_interpretation_selected/heatmaps_png/ENCORAFENIB__label1__p0.51__low_prob_positive.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,0,C,-0.0005571432012729334,0.0005571432012729334,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,1,C,-0.0030070174776907457,0.0030070174776907457,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,2,N,-0.01704059853873294,0.01704059853873294,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,3,C,0.001895334532253632,0.001895334532253632,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,4,C,0.008674400419462183,0.008674400419462183,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,5,N,0.006940874260848708,0.006940874260848708,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,6,C,0.011421740171777274,0.011421740171777274,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,7,C,0.004174980246388014,0.004174980246388014,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,8,C,-0.002660566626638592,0.002660566626638592,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,9,C,0.00035228593179787717,0.00035228593179787717,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,10,C,0.003838883025227823,0.003838883025227823,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,11,C,0.000550026453470371,0.000550026453470371,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,12,C,0.003496492115208961,0.003496492115208961,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,13,O,0.008744546713172378,0.008744546713172378,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,14,C,-0.0005903384019369613,0.0005903384019369613,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,15,C,-0.0037890521128591394,0.0037890521128591394,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,16,C,-0.0005835484662610952,0.0005835484662610952,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,17,C,-0.0005155203968790364,0.0005155203968790364,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,18,C,0.0009676703689612946,0.0009676703689612946,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,19,C,0.0010985982186759403,0.0010985982186759403,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,20,N,0.00520103636177553,0.00520103636177553,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
ONDANSETRON,1,positive_high,0.6524030454605528,user_specified,21,C,0.002939407863974457,0.002939407863974457,output_interpretation_selected/heatmaps_svg/ONDANSETRON__label1__p0.65__user_specified.svg,output_interpretation_selected/heatmaps_png/ONDANSETRON__label1__p0.65__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,0,C,-0.001488441132441027,0.001488441132441027,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,1,C,0.0020438409163486652,0.0020438409163486652,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,2,C,-0.0024774064135864773,0.0024774064135864773,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,3,C,-0.00025484303204047735,0.00025484303204047735,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,4,C,-0.005419307460206831,0.005419307460206831,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,5,C,-0.0031605891207682852,0.0031605891207682852,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,6,C,-0.005419307460206831,0.005419307460206831,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,7,C,-0.00025484303204047735,0.00025484303204047735,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,8,C,-0.0007259184169725672,0.0007259184169725672,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,9,F,-0.0004741953812315997,0.0004741953812315997,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,10,F,-0.0004741953812315997,0.0004741953812315997,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,11,F,-0.0004741953812315997,0.0004741953812315997,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
APREPITANT,1,positive_moderate,0.5921509154288627,user_specified,12,C,-0.0007259184169725672,0.0007259184169725672,output_interpretation_selected/heatmaps_svg/APREPITANT__label1__p0.59__user_specified.svg,output_interpretation_selected/heatmaps_png/APREPITANT__label1__p0.59__user_specified.png
