bit,bit_shap,center_atom,radius,n_atoms_in_environment,environment_atoms,per_environment_value,per_atom_value,analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason
1088,-0.0008238321977830877,28,1,3,"27,28,29",-0.00027461073259436256,-9.153691086478753e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1088,-0.0008238321977830877,29,1,3,"28,29,30",-0.00027461073259436256,-9.153691086478753e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1114,-0.003474261389673819,15,0,1,15,-0.003474261389673819,-0.003474261389673819,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1147,-0.00047663708473639284,19,2,7,"16,18,19,20,21,23,31",-0.00047663708473639284,-6.809101210519897e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1152,-0.00013394291725824761,6,0,1,6,-6.697145862912381e-05,-6.697145862912381e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1152,-0.00013394291725824761,11,1,4,"10,11,12,15",-6.697145862912381e-05,-1.6742864657280952e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1171,0.005309972086071974,10,2,6,"8,9,10,11,12,15",0.005309972086071974,0.0008849953476786623,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1199,-0.00405183576057875,27,2,5,"25,26,27,28,29",-0.002025917880289375,-0.00040518357605787505,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1199,-0.00405183576057875,29,2,5,"25,27,28,29,30",-0.002025917880289375,-0.00040518357605787505,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1235,0.002215148899033166,12,2,10,"6,7,8,10,11,12,13,14,15,16",0.002215148899033166,0.0002215148899033166,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1252,0.0005941009486673755,24,2,7,"20,21,22,24,25,26,30",0.0005941009486673755,8.487156409533936e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1325,-0.003964006354924423,1,1,3,"0,1,2",-0.0019820031774622116,-0.0006606677258207372,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1325,-0.003964006354924423,0,1,3,"0,1,5",-0.0019820031774622116,-0.0006606677258207372,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1370,0.0005382133262961058,21,2,7,"19,20,21,22,23,24,25",0.0005382133262961058,7.688761804230082e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,7,0,1,7,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,11,0,1,11,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,12,0,1,12,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,13,0,1,13,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,18,0,1,18,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,19,0,1,19,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,21,0,1,21,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1380,-0.0037191196808766445,25,0,1,25,-0.00046488996010958056,-0.00046488996010958056,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1391,0.004414197592928433,2,1,4,"1,2,3,32",0.004414197592928433,0.0011035493982321082,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1452,-0.0159398816248526,8,1,3,"7,8,9",-0.0079699408124263,-0.002656646937475433,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1452,-0.0159398816248526,10,1,3,"9,10,11",-0.0079699408124263,-0.002656646937475433,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1516,-0.00011352774929183833,32,1,3,"2,32,33",-0.00011352774929183833,-3.7842583097279446e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1535,0.0047773601643619126,32,2,5,"1,2,3,32,33",0.0047773601643619126,0.0009554720328723825,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1589,-0.0006762201922983906,6,1,3,"5,6,7",-0.0006762201922983906,-0.0002254067307661302,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1617,-0.0027803484153397858,24,1,3,"21,24,25",-0.0027803484153397858,-0.0009267828051132619,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1683,0.0018590207251526058,31,0,1,31,0.0018590207251526058,0.0018590207251526058,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1750,-0.005002204257252851,22,1,3,"21,22,23",-0.0012505510643132127,-0.0004168503547710709,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1750,-0.005002204257252851,26,1,3,"25,26,27",-0.0012505510643132127,-0.0004168503547710709,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1750,-0.005002204257252851,23,1,3,"18,22,23",-0.0012505510643132127,-0.0004168503547710709,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1750,-0.005002204257252851,30,1,3,"25,29,30",-0.0012505510643132127,-0.0004168503547710709,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1810,-0.006462686072075384,9,2,5,"7,8,9,10,11",-0.006462686072075384,-0.001292537214415077,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,9,0,1,9,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,14,0,1,14,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,20,0,1,20,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,22,0,1,22,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,23,0,1,23,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,26,0,1,26,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,27,0,1,27,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,28,0,1,28,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,29,0,1,29,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1873,-0.0016065826432845997,30,0,1,30,-0.00016065826432845996,-0.00016065826432845996,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1879,0.00012297302045112448,14,1,3,"13,14,15",0.00012297302045112448,4.0991006817041493e-05,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1917,0.0034603086207386355,17,1,2,"16,17",0.0034603086207386355,0.0017301543103693177,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1923,0.0023070855178719124,4,1,3,"3,4,5",0.0023070855178719124,0.0007690285059573041,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1983,0.004609143403330163,3,2,6,"1,2,3,4,5,32",0.004609143403330163,0.0007681905672216939,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1984,-0.004615308872601886,12,1,4,"7,11,12,13",-0.004615308872601886,-0.0011538272181504715,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1991,0.0018421874625481128,13,1,4,"12,13,14,16",0.0009210937312740564,0.0002302734328185141,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1991,0.0018421874625481128,18,1,4,"16,18,19,23",0.0009210937312740564,0.0002302734328185141,NEMTABRUTINIB,1,positive_moderate,0.5525945023470971,low_prob_positive
1,0.0011640200091062338,1,0,1,1,0.0003880066697020779,0.0003880066697020779,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1,0.0011640200091062338,29,0,1,29,0.0003880066697020779,0.0003880066697020779,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1,0.0011640200091062338,7,2,7,"1,3,4,5,6,7,8",0.0003880066697020779,5.542952424315399e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
80,0.007309694358319405,28,0,1,28,0.007309694358319405,0.007309694358319405,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
99,-0.00033619406722862187,11,2,7,"9,10,11,12,13,14,15",-0.00033619406722862187,-4.802772388980312e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
117,-0.0072410320898938264,31,1,3,"29,31,32",-0.0072410320898938264,-0.002413677363297942,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
157,0.0018911185628420165,1,1,4,"0,1,2,3",0.0018911185628420165,0.0004727796407105041,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
216,0.00027636076029733997,12,1,4,"11,12,13,14",0.00027636076029733997,6.909019007433499e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
283,-0.00044657725221231123,0,1,2,"0,1",-0.0001488590840707704,-7.44295420353852e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
283,-0.00044657725221231123,2,1,2,"1,2",-0.0001488590840707704,-7.44295420353852e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
283,-0.00044657725221231123,30,1,2,"29,30",-0.0001488590840707704,-7.44295420353852e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
323,-0.005081449881853941,6,1,4,"5,6,7,8",-0.005081449881853941,-0.0012703624704634852,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
350,-0.001728400248791653,16,0,1,16,-0.001728400248791653,-0.001728400248791653,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
352,-0.018820400612279048,5,1,4,"4,5,6,21",-0.009410200306139524,-0.002352550076534881,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
352,-0.018820400612279048,8,1,4,"6,8,9,13",-0.009410200306139524,-0.002352550076534881,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
360,0.0004686219956296404,3,1,4,"1,3,4,7",0.0004686219956296404,0.0001171554989074101,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
378,-0.015253192959810907,7,0,1,7,-0.0050843976532703025,-0.0050843976532703025,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
378,-0.015253192959810907,22,0,1,22,-0.0050843976532703025,-0.0050843976532703025,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
378,-0.015253192959810907,24,0,1,24,-0.0050843976532703025,-0.0050843976532703025,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
464,0.00020168466572437226,4,1,3,"3,4,5",0.00020168466572437226,6.722822190812409e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
561,0.001880315271889233,14,1,2,"12,14",0.001880315271889233,0.0009401576359446165,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
606,0.008806492025755007,28,1,3,"27,28,29",0.008806492025755007,0.0029354973419183357,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
623,-0.0010883483849079387,21,2,8,"4,5,6,21,22,23,25,26",-0.0010883483849079387,-0.00013604354811349234,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
650,0.0035695170280131833,17,0,1,17,0.0011898390093377277,0.0011898390093377277,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
650,0.0035695170280131833,18,0,1,18,0.0011898390093377277,0.0011898390093377277,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
650,0.0035695170280131833,33,0,1,33,0.0011898390093377277,0.0011898390093377277,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
667,0.0004887344307700295,15,2,8,"9,10,11,15,16,17,18,19",0.0004887344307700295,6.109180384625368e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
692,-0.001844230593339791,19,1,2,"16,19",-0.001844230593339791,-0.0009221152966698955,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
695,-0.002981271328904289,34,0,1,34,-0.002981271328904289,-0.002981271328904289,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
699,-0.00036300982969515337,20,1,2,"9,20",-0.00036300982969515337,-0.00018150491484757668,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
787,0.012439097904814024,25,2,5,"21,23,24,25,26",0.012439097904814024,0.002487819580962805,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
807,0.0034684107242209084,32,0,1,32,0.0034684107242209084,0.0034684107242209084,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
841,-0.006923252850667754,35,1,2,"34,35",-0.006923252850667754,-0.003461626425333877,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
843,0.008747696780811288,13,2,7,"6,8,9,11,12,13,14",0.008747696780811288,0.0012496709686873268,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
859,0.007843300659781288,10,2,8,"8,9,10,11,12,15,16,20",0.007843300659781288,0.000980412582472661,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
875,-0.018000824087960155,11,1,3,"10,11,12",-0.009000412043980078,-0.0030001373479933593,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
875,-0.018000824087960155,13,1,3,"8,12,13",-0.009000412043980078,-0.0030001373479933593,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
900,0.003431101286867466,1,2,6,"0,1,2,3,4,7",0.003431101286867466,0.0005718502144779111,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
935,-0.005420217801989383,3,0,1,3,-0.005420217801989383,-0.005420217801989383,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
980,-0.0010570436880647427,21,1,4,"5,21,22,26",-0.0010570436880647427,-0.00026426092201618567,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1057,-0.000122688391771184,0,0,1,0,-2.45376783542368e-05,-2.45376783542368e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1057,-0.000122688391771184,2,0,1,2,-2.45376783542368e-05,-2.45376783542368e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1057,-0.000122688391771184,19,0,1,19,-2.45376783542368e-05,-2.45376783542368e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1057,-0.000122688391771184,30,0,1,30,-2.45376783542368e-05,-2.45376783542368e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1057,-0.000122688391771184,35,0,1,35,-2.45376783542368e-05,-2.45376783542368e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1085,0.0041528062501603085,26,2,6,"5,21,22,24,25,26",0.0041528062501603085,0.0006921343750267181,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1088,-0.004797990948502915,6,2,9,"3,4,5,6,7,8,9,13,21",-0.004797990948502915,-0.0005331101053892128,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1152,-0.001013984688384041,15,0,1,15,-0.00025349617209601027,-0.00025349617209601027,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1152,-0.001013984688384041,27,0,1,27,-0.00025349617209601027,-0.00025349617209601027,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1152,-0.001013984688384041,31,0,1,31,-0.00025349617209601027,-0.00025349617209601027,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1152,-0.001013984688384041,34,1,3,"32,34,35",-0.00025349617209601027,-8.449872403200342e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1224,0.00470126770488965,10,1,4,"9,10,11,15",0.00470126770488965,0.0011753169262224126,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1270,-0.0010953775639396639,15,1,3,"10,15,16",-0.0010953775639396639,-0.00036512585464655464,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,5,0,1,5,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,6,0,1,6,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,8,0,1,8,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,9,0,1,9,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,10,0,1,10,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,12,0,1,12,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,21,0,1,21,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1380,-0.00407537241505022,23,0,1,23,-0.0005094215518812775,-0.0005094215518812775,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1416,0.003061454251965119,27,1,3,"23,27,28",0.003061454251965119,0.0010204847506550395,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1423,0.0028381148276285942,22,2,7,"5,21,22,23,24,26,27",0.0028381148276285942,0.00040544497537551346,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1445,0.00030191871503912565,9,1,4,"8,9,10,20",0.00030191871503912565,7.547967875978141e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1452,-0.013597503087675319,24,1,3,"23,24,25",-0.013597503087675319,-0.004532501029225106,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1476,-0.010610332956380506,17,1,2,"16,17",-0.005305166478190253,-0.0026525832390951265,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1476,-0.010610332956380506,18,1,2,"16,18",-0.005305166478190253,-0.0026525832390951265,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1543,0.0010066570524163822,29,2,6,"27,28,29,30,31,32",0.0010066570524163822,0.00016777617540273036,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1582,-0.011621281138869146,23,1,4,"22,23,24,27",-0.011621281138869146,-0.0029053202847172865,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1607,0.0011721797324122645,31,2,7,"28,29,30,31,32,33,34",0.0011721797324122645,0.00016745424748746635,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1683,0.0011989764642099708,14,0,1,14,0.0011989764642099708,0.0011989764642099708,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1747,-0.0022790153828704447,12,2,6,"8,10,11,12,13,14",-0.0022790153828704447,-0.00037983589714507413,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1750,-0.004280982833039501,26,1,3,"21,25,26",-0.004280982833039501,-0.0014269942776798338,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1819,0.0004208154256876033,24,2,6,"22,23,24,25,26,27",0.0004208154256876033,7.013590428126721e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1855,-0.00011065574873139503,22,1,3,"21,22,23",-0.00011065574873139503,-3.6885249577131677e-05,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1866,0.001076904909125358,25,1,3,"24,25,26",0.001076904909125358,0.000358968303041786,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1873,-0.0024493431172998518,4,0,1,4,-0.0004898686234599704,-0.0004898686234599704,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1873,-0.0024493431172998518,11,0,1,11,-0.0004898686234599704,-0.0004898686234599704,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1873,-0.0024493431172998518,13,0,1,13,-0.0004898686234599704,-0.0004898686234599704,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1873,-0.0024493431172998518,25,0,1,25,-0.0004898686234599704,-0.0004898686234599704,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1873,-0.0024493431172998518,26,0,1,26,-0.0004898686234599704,-0.0004898686234599704,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1917,0.003450734926089408,33,1,2,"32,33",0.003450734926089408,0.001725367463044704,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1928,0.00039195597066651324,20,0,1,20,0.00039195597066651324,0.00039195597066651324,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
1956,-0.0019652033382784916,7,1,3,"3,6,7",-0.0019652033382784916,-0.0006550677794261639,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
2018,-0.009657559679700037,29,1,4,"28,29,30,31",-0.009657559679700037,-0.0024143899199250093,ENCORAFENIB,1,positive_moderate,0.5093529613195164,low_prob_positive
45,0.005219794548104831,19,1,4,"14,18,19,20",0.005219794548104831,0.0013049486370262078,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
80,0.009766948948284776,6,0,1,6,0.009766948948284776,0.009766948948284776,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
314,0.008425919805037287,13,1,2,"12,13",0.008425919805037287,0.004212959902518644,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
378,-0.016758165650154876,2,0,1,2,-0.016758165650154876,-0.016758165650154876,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
387,0.022208130503753358,3,2,5,"1,2,3,4,5",0.022208130503753358,0.004441626100750671,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
432,0.0035128467112506534,2,2,6,"0,1,2,3,4,5",0.0035128467112506534,0.0005854744518751089,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
515,0.006007214639089769,20,2,8,"9,10,11,14,18,19,20,21",0.006007214639089769,0.0007509018298862212,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
564,0.006158469054157366,20,1,4,"10,19,20,21",0.006158469054157366,0.0015396172635393415,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
650,0.0042445395423984945,13,0,1,13,0.0042445395423984945,0.0042445395423984945,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
664,0.0015944995093730152,12,2,8,"6,7,8,10,11,12,13,14",0.0015944995093730152,0.0001993124386716269,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
908,0.0025152607317245864,6,1,3,"5,6,7",0.0025152607317245864,0.0008384202439081955,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
917,0.0010572540930891578,1,1,4,"0,1,2,5",0.0010572540930891578,0.00026431352327228945,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
926,-0.0034673453213606925,8,0,1,8,-0.0017336726606803463,-0.0017336726606803463,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
926,-0.0034673453213606925,9,0,1,9,-0.0017336726606803463,-0.0017336726606803463,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
935,-0.0053515599210127,5,0,1,5,-0.00267577996050635,-0.00267577996050635,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
935,-0.0053515599210127,20,0,1,20,-0.00267577996050635,-0.00267577996050635,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1011,0.0009905010822466695,4,2,6,"1,2,3,4,5,6",0.0009905010822466695,0.00016508351370777825,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1019,0.004201018286268188,7,0,1,7,0.004201018286268188,0.004201018286268188,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1057,-0.0006171076113884202,0,0,1,0,-0.0003085538056942101,-0.0003085538056942101,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1057,-0.0006171076113884202,21,0,1,21,-0.0003085538056942101,-0.0003085538056942101,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1088,-0.002129385696660483,16,1,3,"15,16,17",-0.0010646928483302415,-0.0003548976161100805,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1088,-0.002129385696660483,17,1,3,"16,17,18",-0.0010646928483302415,-0.0003548976161100805,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1101,0.008609284081908343,4,1,3,"3,4,5",0.008609284081908343,0.0028697613606361145,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1145,0.0019164519146377158,21,1,2,"20,21",0.0019164519146377158,0.0009582259573188579,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1199,-0.003018449798957032,16,2,5,"14,15,16,17,18",-0.001509224899478516,-0.0003018449798957032,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1199,-0.003018449798957032,17,2,5,"15,16,17,18,19",-0.001509224899478516,-0.0003018449798957032,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1285,0.00517585709019078,18,2,6,"14,16,17,18,19,20",0.00517585709019078,0.00086264284836513,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1325,-0.0026420107987910474,8,1,3,"7,8,9",-0.0026420107987910474,-0.0008806702662636825,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1343,0.005059672190893789,1,2,7,"0,1,2,3,4,5,6",0.005059672190893789,0.000722810312984827,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1357,-0.011414085253234669,14,1,4,"11,14,15,19",-0.011414085253234669,-0.002853521313308667,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1380,-0.0035164308561715383,1,0,1,1,-0.000586071809361923,-0.000586071809361923,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1380,-0.0035164308561715383,10,0,1,10,-0.000586071809361923,-0.000586071809361923,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
1380,-0.0035164308561715383,11,0,1,11,-0.000586071809361923,-0.000586071809361923,ONDANSETRON,1,positive_high,0.6524030454605528,user_specified
