scenario,split_type,analysis_drug_name,model_label,faers_signal_class,mean_prob_positive,sd_prob_positive,median_prob_positive,n_predictions,mean_pred_0_5,mean_pred_train_youden,potential_false_positive,potential_false_negative
strict_high_confidence,scaffold,RELUGOLIX,0,negative_high,0.47055023263004603,0.10952523017832475,0.5105679644789619,19,0.5789473684210527,0.21052631578947367,False,False
strict_high_confidence,scaffold,ALPRAZOLAM,0,negative_moderate,0.4450967141502188,0.07429805625541468,0.46247295702055746,19,0.3684210526315789,0.0,False,False
strict_high_confidence,scaffold,QUETIAPINE,0,negative_moderate,0.4248916785622071,0.033646914662885795,0.43203607333908955,20,0.0,0.0,False,False
strict_high_confidence,scaffold,ABEMACICLIB,0,negative_moderate,0.41848850936900334,0.06815493787979786,0.46324377878354617,19,0.0,0.0,False,False
strict_high_confidence,scaffold,IBRUTINIB,0,negative_moderate,0.41159924202410436,0.061313584116160766,0.40113039870608447,16,0.125,0.0,False,False
strict_high_confidence,scaffold,IOPROMIDE,1,positive_high,0.3882418241344339,0.045256668064611996,0.38116566385013473,20,0.0,0.05,False,True
strict_high_confidence,scaffold,ACETAMINOPHEN,1,positive_high,0.38380839282461443,0.05078048737992758,0.37917707503256837,20,0.0,0.1,False,True
strict_high_confidence,scaffold,ONDANSETRON,1,positive_high,0.3755764267654896,0.051427514093386334,0.38052546555732747,20,0.0,0.0,False,True
strict_high_confidence,scaffold,LIDOCAINE,1,positive_high,0.37533274924562876,0.052568841111247176,0.3622083638840188,20,0.0,0.05,False,True
strict_high_confidence,scaffold,OLANZAPINE,0,negative_moderate,0.36184787804188684,0.03501687051813634,0.3677732430643996,20,0.0,0.0,False,False
strict_high_confidence,scaffold,PROPOFOL,1,positive_high,0.3458148219144396,0.04527085821996918,0.34119521560418664,20,0.0,0.0,False,True
strict_high_confidence,scaffold,CLOZAPINE,0,negative_high,0.32967510763303626,0.07613222278421942,0.3392663483043621,20,0.0,0.0,False,False
