scenario,bit,importance,pos_freq,neg_freq,pos_minus_neg_freq,n_on,n_pos_on,n_neg_on,example_positive_drugs,example_negative_drugs,bitinfo_examples
strict_high_confidence,197,0.000623975280873359,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,IOPROMIDE,PIMAVANSERIN,"IOPROMIDE:((18, 1),) | PIMAVANSERIN:((12, 1),)"
strict_high_confidence,694,0.0005873903022601256,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,ROCURONIUM,IBRUTINIB,"ROCURONIUM:((36, 0),) | IBRUTINIB:((1, 0),)"
strict_high_confidence,1283,0.0005716438397460309,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,CEFTRIAXONE,TREPROSTINIL,"CEFTRIAXONE:((9, 2),) | TREPROSTINIL:((3, 2),)"
strict_high_confidence,2043,0.0005696167617602662,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,ONDANSETRON,PIMAVANSERIN,"ONDANSETRON:((10, 2),) | PIMAVANSERIN:((25, 2), (29, 2))"
strict_high_confidence,932,0.0005342193557227974,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,LIDOCAINE,AZATHIOPRINE,"LIDOCAINE:((1, 1), (3, 1)) | AZATHIOPRINE:((2, 1),)"
strict_high_confidence,917,0.0005276955723602721,0.0833333358168602,0.1428571492433548,-0.0595238134264946,3,1,2,ONDANSETRON,ABEMACICLIB | ALPRAZOLAM,"ONDANSETRON:((1, 1),) | ABEMACICLIB:((30, 1),) | ALPRAZOLAM:((1, 1),)"
strict_high_confidence,1255,0.0004908918208714046,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,CEFUROXIME,POMALIDOMIDE,"CEFUROXIME:((22, 2),) | POMALIDOMIDE:((1, 2),)"
strict_high_confidence,14,0.00041527007917412735,0.0,0.1428571492433548,-0.1428571492433548,2,0,2,,CLOZAPINE | OLANZAPINE,"CLOZAPINE:((2, 2), (6, 2)) | OLANZAPINE:((17, 2), (19, 2))"
strict_high_confidence,1028,0.0004092847988138514,0.0833333358168602,0.1428571492433548,-0.0595238134264946,3,1,2,ROCURONIUM,PALBOCICLIB | IBRUTINIB,"ROCURONIUM:((32, 1), (33, 1)) | PALBOCICLIB:((27, 1), (28, 1)) | IBRUTINIB:((6, 1),)"
strict_high_confidence,1989,0.00034957347793824323,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,ROCURONIUM,RELUGOLIX,"ROCURONIUM:((30, 2),) | RELUGOLIX:((39, 1),)"
strict_high_confidence,1440,0.00031015987399711704,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,PACLITAXEL,TREPROSTINIL,"PACLITAXEL:((18, 2),) | TREPROSTINIL:((22, 2),)"
strict_high_confidence,673,0.0003034859729509857,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,AMOXICILLIN,CABOZANTINIB,"AMOXICILLIN:((2, 1),) | CABOZANTINIB:((9, 2),)"
strict_high_confidence,661,0.0002581775194035226,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,IOPROMIDE,POMALIDOMIDE,"IOPROMIDE:((15, 0), (24, 0), (31, 0)) | POMALIDOMIDE:((5, 2),)"
strict_high_confidence,1855,0.00017056556949449756,0.0833333358168602,0.1428571492433548,-0.0595238134264946,3,1,2,CEFTRIAXONE,PALBOCICLIB | ABEMACICLIB,"CEFTRIAXONE:((3, 1), (29, 1)) | PALBOCICLIB:((7, 1),) | ABEMACICLIB:((29, 1), (21, 1))"
strict_high_confidence,1005,0.0001427292446934734,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,IOPROMIDE,PIMAVANSERIN,"IOPROMIDE:((29, 1),) | PIMAVANSERIN:((15, 2),)"
strict_high_confidence,1650,0.00013801024682703523,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,ROCURONIUM,ABEMACICLIB,"ROCURONIUM:((36, 2),) | ABEMACICLIB:((29, 2),)"
strict_high_confidence,1162,0.0001253393561859096,0.0833333358168602,0.0714285746216774,0.0119047611951828,2,1,1,ROCURONIUM,CABOZANTINIB,"ROCURONIUM:((9, 1),) | CABOZANTINIB:((25, 1), (26, 1))"
no_low_weight_labels,875,0.032230690399107476,0.0,0.4285714328289032,-0.4285714328289032,6,0,6,,CABOZANTINIB | CLOZAPINE | ABEMACICLIB | ALPRAZOLAM | APREMILAST | OLANZAPINE,"CABOZANTINIB:((3, 1), (10, 1)) | CLOZAPINE:((14, 1),) | ABEMACICLIB:((23, 1), (27, 1)) | ALPRAZOLAM:((8, 1),) | APREMILAST:((8, 1),) | OLANZAPINE:((2, 1),)"
no_low_weight_labels,378,0.03143779360038013,0.1666666716337204,0.7142857313156128,-0.5476190447807312,12,2,10,CEFTRIAXONE | ONDANSETRON,CABOZANTINIB | CLOZAPINE | PALBOCICLIB | RELUGOLIX | ABEMACICLIB | ALPRAZOLAM | AZATHIOPRINE | IBRUTINIB | OLANZAPINE | QUETIAPINE,"CEFTRIAXONE:((3, 0), (29, 0)) | ONDANSETRON:((2, 0),) | CABOZANTINIB:((8, 0),) | CLOZAPINE:((8, 0),) | PALBOCICLIB:((7, 0), (9, 0), (14, 0)) | RELUGOLIX:((25, 0), (26, 0), (14, 2)) | ABEMACICLIB:((11, 0), (17, 0), (21, 0)) | ALPRAZOLAM:((2, 0), (3, 0), (14, 0)) | AZATHIOPRINE:((3, 0), (8, 0), (10, 0)) | IBRUTINIB:((12, 0), (14, 0), (18, 0))"
no_low_weight_labels,935,0.029360364739803052,0.4166666567325592,0.8571428656578064,-0.4404762089252472,17,5,12,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | ONDANSETRON | ROCURONIUM,CLOZAPINE | PALBOCICLIB | PIMAVANSERIN | POMALIDOMIDE | RELUGOLIX | ABEMACICLIB | ALPRAZOLAM | APREMILAST | AZATHIOPRINE | IBRUTINIB | OLANZAPINE | QUETIAPINE,"AMOXICILLIN:((3, 0),) | CEFTRIAXONE:((1, 0), (13, 0)) | CEFUROXIME:((14, 0),) | ONDANSETRON:((5, 0), (20, 0)) | ROCURONIUM:((22, 0),) | CLOZAPINE:((1, 0), (4, 0)) | PALBOCICLIB:((5, 0), (19, 0)) | PIMAVANSERIN:((27, 0),) | POMALIDOMIDE:((8, 0),) | RELUGOLIX:((11, 0), (14, 0))"
no_low_weight_labels,1480,0.026410788763558405,0.0833333358168602,0.5,-0.4166666567325592,8,1,7,ROCURONIUM,CLOZAPINE | PALBOCICLIB | PIMAVANSERIN | ABEMACICLIB | IBRUTINIB | OLANZAPINE | QUETIAPINE,"ROCURONIUM:((23, 1), (27, 1)) | CLOZAPINE:((2, 1), (3, 1), (5, 1)) | PALBOCICLIB:((20, 1), (24, 1)) | PIMAVANSERIN:((26, 1), (28, 1)) | ABEMACICLIB:((3, 1), (4, 1), (6, 1)) | IBRUTINIB:((5, 1),) | OLANZAPINE:((16, 1), (17, 1), (19, 1)) | QUETIAPINE:((1, 1), (3, 1), (4, 1))"
no_low_weight_labels,1452,0.02004641749521974,0.0833333358168602,0.5714285969734192,-0.4880952537059784,9,1,8,ONDANSETRON,CABOZANTINIB | PALBOCICLIB | PIMAVANSERIN | ABEMACICLIB | APREMILAST | AZATHIOPRINE | IBRUTINIB | TREPROSTINIL,"ONDANSETRON:((2, 1),) | CABOZANTINIB:((8, 1),) | PALBOCICLIB:((9, 1), (14, 1)) | PIMAVANSERIN:((4, 1),) | ABEMACICLIB:((11, 1), (17, 1)) | APREMILAST:((2, 1),) | AZATHIOPRINE:((3, 1), (8, 1), (10, 1)) | IBRUTINIB:((12, 1), (14, 1)) | TREPROSTINIL:((21, 1),)"
no_low_weight_labels,352,0.019429742214086585,0.0833333358168602,0.4285714328289032,-0.3452380895614624,7,1,6,PACLITAXEL,CLOZAPINE | POMALIDOMIDE | ALPRAZOLAM | APREMILAST | OLANZAPINE | QUETIAPINE,"PACLITAXEL:((42, 2),) | CLOZAPINE:((22, 1),) | POMALIDOMIDE:((11, 1),) | ALPRAZOLAM:((7, 1),) | APREMILAST:((18, 1),) | OLANZAPINE:((3, 1),) | QUETIAPINE:((26, 1),)"
no_low_weight_labels,1602,0.01786097476391606,0.25,0.0,0.25,3,3,0,ACETAMINOPHEN | AMOXICILLIN | PROPOFOL,,"ACETAMINOPHEN:((10, 1),) | AMOXICILLIN:((19, 1),) | PROPOFOL:((12, 1),)"
no_low_weight_labels,1114,0.01669345877360484,0.0833333358168602,0.3571428656578064,-0.2738095223903656,6,1,5,CEFTRIAXONE,CLOZAPINE | PALBOCICLIB | POMALIDOMIDE | AZATHIOPRINE | OLANZAPINE,"CEFTRIAXONE:((8, 0),) | CLOZAPINE:((16, 0),) | PALBOCICLIB:((22, 0),) | POMALIDOMIDE:((4, 0),) | AZATHIOPRINE:((13, 0),) | OLANZAPINE:((6, 0),)"
no_low_weight_labels,193,0.01599709266839927,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,CABOZANTINIB | PIMAVANSERIN | RELUGOLIX | IBRUTINIB,"CABOZANTINIB:((15, 2),) | PIMAVANSERIN:((13, 1),) | RELUGOLIX:((9, 2),) | IBRUTINIB:((22, 2), (26, 2))"
no_low_weight_labels,926,0.014843572073265225,0.5,0.7857142686843872,-0.2857142686843872,17,6,11,CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | ONDANSETRON | PACLITAXEL | ROCURONIUM,CABOZANTINIB | CLOZAPINE | PALBOCICLIB | PIMAVANSERIN | POMALIDOMIDE | ABEMACICLIB | ALPRAZOLAM | IBRUTINIB | OLANZAPINE | QUETIAPINE | TREPROSTINIL,"CEFTRIAXONE:((32, 0),) | CEFUROXIME:((19, 0),) | DEXAMETHASONE:((2, 0), (5, 0), (6, 0)) | ONDANSETRON:((8, 0), (9, 0)) | PACLITAXEL:((8, 0), (17, 0), (50, 0)) | ROCURONIUM:((6, 0), (9, 0), (10, 0)) | CABOZANTINIB:((25, 0), (26, 0)) | CLOZAPINE:((2, 0), (3, 0), (5, 0)) | PALBOCICLIB:((20, 0), (21, 0), (23, 0)) | PIMAVANSERIN:((25, 0), (26, 0), (28, 0))"
no_low_weight_labels,1274,0.014432367954769015,0.3333333432674408,0.0,0.3333333432674408,4,4,0,AMOXICILLIN | DEXAMETHASONE | PACLITAXEL | ROCURONIUM,,"AMOXICILLIN:((0, 1), (24, 1)) | DEXAMETHASONE:((24, 1), (27, 1)) | PACLITAXEL:((15, 1), (16, 1), (57, 1)) | ROCURONIUM:((28, 1), (29, 1))"
no_low_weight_labels,1993,0.014388194521739893,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,PALBOCICLIB | RELUGOLIX | ALPRAZOLAM | IBRUTINIB,"PALBOCICLIB:((26, 2), (29, 2)) | RELUGOLIX:((11, 1),) | ALPRAZOLAM:((5, 1),) | IBRUTINIB:((7, 2),)"
no_low_weight_labels,1236,0.014346535930456981,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,CLOZAPINE | PIMAVANSERIN | OLANZAPINE | TREPROSTINIL,"CLOZAPINE:((1, 2),) | PIMAVANSERIN:((27, 2),) | OLANZAPINE:((18, 2),) | TREPROSTINIL:((14, 1),)"
no_low_weight_labels,407,0.01368671970427869,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,CLOZAPINE | PALBOCICLIB | OLANZAPINE | QUETIAPINE,"CLOZAPINE:((4, 1),) | PALBOCICLIB:((19, 1),) | OLANZAPINE:((15, 1),) | QUETIAPINE:((2, 1),)"
no_low_weight_labels,1145,0.013514241217642775,0.1666666716337204,0.3571428656578064,-0.190476194024086,7,2,5,CEFTRIAXONE | ONDANSETRON,CLOZAPINE | PIMAVANSERIN | AZATHIOPRINE | OLANZAPINE | QUETIAPINE,"CEFTRIAXONE:((0, 1),) | ONDANSETRON:((21, 1),) | CLOZAPINE:((0, 1),) | PIMAVANSERIN:((30, 1),) | AZATHIOPRINE:((0, 1),) | OLANZAPINE:((21, 1),) | QUETIAPINE:((6, 1),)"
no_low_weight_labels,1279,0.013508036308157301,0.25,0.0,0.25,3,3,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME,,"AMOXICILLIN:((4, 1),) | CEFTRIAXONE:((14, 1),) | CEFUROXIME:((13, 1),)"
no_low_weight_labels,807,0.01303851612366138,0.9166666865348816,0.5714285969734192,0.3452380895614624,19,11,8,ACETAMINOPHEN | AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | DICLOFENAC | IOPROMIDE | LIDOCAINE | PACLITAXEL | PROPOFOL | ROCURONIUM,CABOZANTINIB | PALBOCICLIB | PIMAVANSERIN | RELUGOLIX | APREMILAST | IBRUTINIB | QUETIAPINE | TREPROSTINIL,"ACETAMINOPHEN:((1, 0), (10, 0)) | AMOXICILLIN:((10, 0), (19, 0), (21, 0)) | CEFTRIAXONE:((19, 0), (21, 0), (33, 0)) | CEFUROXIME:((3, 0), (9, 0), (23, 0)) | DEXAMETHASONE:((19, 0), (22, 0), (23, 0)) | DICLOFENAC:((7, 0), (9, 0)) | IOPROMIDE:((5, 0), (6, 0), (7, 0)) | LIDOCAINE:((6, 0),) | PACLITAXEL:((20, 0), (31, 0), (39, 0)) | PROPOFOL:((12, 0),)"
no_low_weight_labels,984,0.012846766897928808,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,CLOZAPINE | POMALIDOMIDE | APREMILAST | QUETIAPINE,"CLOZAPINE:((21, 2),) | POMALIDOMIDE:((18, 2),) | APREMILAST:((25, 2),) | QUETIAPINE:((25, 2),)"
no_low_weight_labels,80,0.01260700732071749,0.6666666865348816,0.4285714328289032,0.2380952537059784,14,8,6,CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | DICLOFENAC | IOPROMIDE | LIDOCAINE | ONDANSETRON | ROCURONIUM,PIMAVANSERIN | RELUGOLIX | ABEMACICLIB | APREMILAST | QUETIAPINE | TREPROSTINIL,"CEFTRIAXONE:((10, 0),) | CEFUROXIME:((21, 0),) | DEXAMETHASONE:((21, 0),) | DICLOFENAC:((6, 0),) | IOPROMIDE:((2, 0), (4, 0), (19, 0)) | LIDOCAINE:((1, 0), (3, 0), (5, 0)) | ONDANSETRON:((6, 0),) | ROCURONIUM:((35, 0),) | PIMAVANSERIN:((3, 0), (11, 0), (16, 0)) | RELUGOLIX:((3, 0), (15, 0))"
no_low_weight_labels,387,0.012396740912587608,0.3333333432674408,0.0,0.3333333432674408,4,4,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | ONDANSETRON,,"AMOXICILLIN:((9, 1),) | CEFTRIAXONE:((18, 1),) | CEFUROXIME:((11, 1),) | ONDANSETRON:((3, 2),)"
no_low_weight_labels,5,0.012154806520347748,0.25,0.0,0.25,3,3,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME,,"AMOXICILLIN:((7, 1),) | CEFTRIAXONE:((16, 1),) | CEFUROXIME:((15, 1),)"
no_low_weight_labels,1928,0.011837908387563928,0.0833333358168602,0.2857142984867096,-0.2023809552192688,5,1,4,DEXAMETHASONE,CABOZANTINIB | PIMAVANSERIN | RELUGOLIX | ABEMACICLIB,"DEXAMETHASONE:((26, 0),) | CABOZANTINIB:((36, 0),) | PIMAVANSERIN:((23, 0),) | RELUGOLIX:((22, 0), (23, 0)) | ABEMACICLIB:((28, 0), (36, 0))"
no_low_weight_labels,1750,0.011240517426182617,0.6666666865348816,0.9285714030265808,-0.2619047164916992,21,8,13,ACETAMINOPHEN | AMOXICILLIN | CEFUROXIME | DICLOFENAC | LIDOCAINE | ONDANSETRON | PACLITAXEL | PROPOFOL,CABOZANTINIB | CLOZAPINE | PALBOCICLIB | PIMAVANSERIN | POMALIDOMIDE | RELUGOLIX | ABEMACICLIB | ALPRAZOLAM | APREMILAST | IBRUTINIB | OLANZAPINE | QUETIAPINE | TREPROSTINIL,"ACETAMINOPHEN:((5, 1), (6, 1), (8, 1)) | AMOXICILLIN:((14, 1), (15, 1), (17, 1)) | CEFUROXIME:((5, 1),) | DICLOFENAC:((2, 1), (13, 1), (15, 1)) | LIDOCAINE:((11, 1), (13, 1)) | ONDANSETRON:((15, 1), (18, 1)) | PACLITAXEL:((25, 1), (34, 1), (45, 1)) | PROPOFOL:((6, 1), (8, 1)) | CABOZANTINIB:((6, 1), (16, 1), (17, 1)) | CLOZAPINE:((11, 1), (12, 1), (18, 1))"
no_low_weight_labels,1536,0.011181389505808681,0.0,0.2142857164144516,-0.2142857164144516,3,0,3,,CABOZANTINIB | RELUGOLIX | APREMILAST,"CABOZANTINIB:((1, 1), (12, 1)) | RELUGOLIX:((30, 1), (39, 2)) | APREMILAST:((30, 1),)"
no_low_weight_labels,381,0.010572785376541313,0.25,0.0,0.25,3,3,0,DICLOFENAC | IOPROMIDE | LIDOCAINE,,"DICLOFENAC:((11, 1),) | IOPROMIDE:((11, 1),) | LIDOCAINE:((9, 1),)"
no_low_weight_labels,588,0.009747083042791631,0.0,0.2142857164144516,-0.2142857164144516,3,0,3,,CLOZAPINE | OLANZAPINE | QUETIAPINE,"CLOZAPINE:((4, 2),) | OLANZAPINE:((15, 2),) | QUETIAPINE:((2, 2),)"
no_low_weight_labels,699,0.009581082537767143,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,CABOZANTINIB | PIMAVANSERIN | RELUGOLIX | ABEMACICLIB,"CABOZANTINIB:((36, 1),) | PIMAVANSERIN:((23, 1),) | RELUGOLIX:((22, 1), (23, 1)) | ABEMACICLIB:((28, 1), (36, 1))"
no_low_weight_labels,314,0.009525015977486161,0.5,0.2857142984867096,0.2142857015132904,10,6,4,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | ONDANSETRON | PACLITAXEL,PALBOCICLIB | POMALIDOMIDE | RELUGOLIX | APREMILAST,"AMOXICILLIN:((8, 1),) | CEFTRIAXONE:((5, 1), (7, 1), (17, 1)) | CEFUROXIME:((16, 1),) | DEXAMETHASONE:((10, 1),) | ONDANSETRON:((13, 1),) | PACLITAXEL:((5, 1),) | PALBOCICLIB:((4, 1),) | POMALIDOMIDE:((3, 1), (6, 1), (10, 1)) | RELUGOLIX:((10, 1), (13, 1)) | APREMILAST:((17, 1), (21, 1))"
no_low_weight_labels,1152,0.009507182728068423,0.6666666865348816,0.4285714328289032,0.2380952537059784,14,8,6,ACETAMINOPHEN | AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | DICLOFENAC | IOPROMIDE | LIDOCAINE | PACLITAXEL,CABOZANTINIB | PALBOCICLIB | PIMAVANSERIN | RELUGOLIX | ABEMACICLIB | APREMILAST,"ACETAMINOPHEN:((3, 0),) | AMOXICILLIN:((9, 0),) | CEFTRIAXONE:((18, 0),) | CEFUROXIME:((11, 0),) | DICLOFENAC:((10, 0),) | IOPROMIDE:((18, 0), (25, 0)) | LIDOCAINE:((8, 0),) | PACLITAXEL:((30, 0),) | CABOZANTINIB:((21, 0), (29, 0)) | PALBOCICLIB:((12, 0),)"
no_low_weight_labels,1917,0.009335650743454835,0.8333333134651184,0.5,0.3333333134651184,17,10,7,ACETAMINOPHEN | AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | DICLOFENAC | IOPROMIDE | LIDOCAINE | PACLITAXEL | ROCURONIUM,CABOZANTINIB | PALBOCICLIB | PIMAVANSERIN | RELUGOLIX | APREMILAST | IBRUTINIB | TREPROSTINIL,"ACETAMINOPHEN:((2, 1),) | AMOXICILLIN:((11, 1), (22, 1)) | CEFTRIAXONE:((20, 1), (34, 1)) | CEFUROXIME:((10, 1), (24, 1), (27, 1)) | DEXAMETHASONE:((20, 1),) | DICLOFENAC:((8, 1),) | IOPROMIDE:((8, 1), (17, 1), (27, 1)) | LIDOCAINE:((7, 1),) | PACLITAXEL:((21, 1), (32, 1), (43, 1)) | ROCURONIUM:((2, 1),)"
no_low_weight_labels,1816,0.008900053433805469,0.25,0.2142857164144516,0.0357142835855484,6,3,3,ACETAMINOPHEN | IOPROMIDE | LIDOCAINE,CABOZANTINIB | RELUGOLIX | APREMILAST,"ACETAMINOPHEN:((3, 1),) | IOPROMIDE:((25, 1),) | LIDOCAINE:((8, 1),) | CABOZANTINIB:((21, 1), (29, 1)) | RELUGOLIX:((38, 1),) | APREMILAST:((26, 1),)"
no_low_weight_labels,1422,0.008811876452223602,0.25,0.0,0.25,3,3,0,CEFTRIAXONE | CEFUROXIME | ONDANSETRON,,"CEFTRIAXONE:((23, 1),) | CEFUROXIME:((1, 1),) | ONDANSETRON:((10, 1),)"
no_low_weight_labels,1410,0.008166020227232642,0.0,0.2142857164144516,-0.2142857164144516,3,0,3,,CABOZANTINIB | PIMAVANSERIN | TREPROSTINIL,"CABOZANTINIB:((32, 2), (34, 2)) | PIMAVANSERIN:((19, 2), (21, 2)) | TREPROSTINIL:((18, 2),)"
no_low_weight_labels,1088,0.008150450453635232,0.5,0.6428571343421936,-0.1428571343421936,15,6,9,CEFUROXIME | DICLOFENAC | LIDOCAINE | ONDANSETRON | PACLITAXEL | PROPOFOL,CLOZAPINE | POMALIDOMIDE | RELUGOLIX | ALPRAZOLAM | APREMILAST | IBRUTINIB | OLANZAPINE | QUETIAPINE | TREPROSTINIL,"CEFUROXIME:((6, 1),) | DICLOFENAC:((1, 1), (14, 1), (0, 1)) | LIDOCAINE:((12, 1),) | ONDANSETRON:((16, 1), (17, 1)) | PACLITAXEL:((26, 1), (27, 1), (28, 1)) | PROPOFOL:((7, 1),) | CLOZAPINE:((19, 1), (20, 1)) | POMALIDOMIDE:((17, 1),) | RELUGOLIX:((19, 1),) | ALPRAZOLAM:((18, 1), (19, 1), (20, 1))"
no_low_weight_labels,251,0.008128337670375968,0.25,0.0,0.25,3,3,0,AMOXICILLIN | DEXAMETHASONE | LIDOCAINE,,"AMOXICILLIN:((12, 2),) | DEXAMETHASONE:((26, 1),) | LIDOCAINE:((2, 1),)"
no_low_weight_labels,1873,0.0080768401451067,0.8333333134651184,1.0,-0.1666666865348816,24,10,14,ACETAMINOPHEN | AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | DICLOFENAC | LIDOCAINE | ONDANSETRON | PACLITAXEL | PROPOFOL,CABOZANTINIB | CLOZAPINE | PALBOCICLIB | PIMAVANSERIN | POMALIDOMIDE | RELUGOLIX | ABEMACICLIB | ALPRAZOLAM | APREMILAST | AZATHIOPRINE | IBRUTINIB | OLANZAPINE | QUETIAPINE | TREPROSTINIL,"ACETAMINOPHEN:((5, 0), (6, 0), (8, 0)) | AMOXICILLIN:((14, 0), (15, 0), (17, 0)) | CEFTRIAXONE:((26, 0),) | CEFUROXIME:((5, 0), (6, 0), (7, 0)) | DEXAMETHASONE:((8, 0), (11, 0), (12, 0)) | DICLOFENAC:((0, 0), (1, 0), (2, 0)) | LIDOCAINE:((11, 0), (12, 0), (13, 0)) | ONDANSETRON:((3, 0), (4, 0), (15, 0)) | PACLITAXEL:((25, 0), (26, 0), (27, 0)) | PROPOFOL:((6, 0), (7, 0), (8, 0))"
no_low_weight_labels,1017,0.007953348792488985,0.25,0.1428571492433548,0.1071428507566452,5,3,2,ACETAMINOPHEN | PACLITAXEL | ROCURONIUM,PALBOCICLIB | APREMILAST,"ACETAMINOPHEN:((0, 1),) | PACLITAXEL:((55, 1), (61, 1)) | ROCURONIUM:((0, 1),) | PALBOCICLIB:((32, 1),) | APREMILAST:((29, 1),)"
no_low_weight_labels,650,0.007725330736042814,0.9166666865348816,0.6428571343421936,0.273809552192688,20,11,9,ACETAMINOPHEN | AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | DICLOFENAC | IOPROMIDE | LIDOCAINE | ONDANSETRON | PACLITAXEL | ROCURONIUM,CABOZANTINIB | PALBOCICLIB | PIMAVANSERIN | POMALIDOMIDE | RELUGOLIX | APREMILAST | AZATHIOPRINE | IBRUTINIB | TREPROSTINIL,"ACETAMINOPHEN:((2, 0),) | AMOXICILLIN:((8, 0), (11, 0), (22, 0)) | CEFTRIAXONE:((5, 0), (7, 0), (17, 0)) | CEFUROXIME:((10, 0), (16, 0), (24, 0)) | DEXAMETHASONE:((10, 0), (20, 0)) | DICLOFENAC:((8, 0),) | IOPROMIDE:((8, 0), (17, 0), (27, 0)) | LIDOCAINE:((7, 0),) | ONDANSETRON:((13, 0),) | PACLITAXEL:((5, 0), (21, 0), (32, 0))"
no_low_weight_labels,507,0.007721409098658071,0.0,0.2142857164144516,-0.2142857164144516,3,0,3,,PIMAVANSERIN | RELUGOLIX | ABEMACICLIB,"PIMAVANSERIN:((16, 1),) | RELUGOLIX:((3, 1),) | ABEMACICLIB:((2, 2),)"
no_low_weight_labels,679,0.007606270946931554,0.25,0.0,0.25,3,3,0,DEXAMETHASONE | PACLITAXEL | ROCURONIUM,,"DEXAMETHASONE:((16, 1),) | PACLITAXEL:((17, 1),) | ROCURONIUM:((17, 1),)"
no_low_weight_labels,322,0.0074738613191134475,0.0,0.2142857164144516,-0.2142857164144516,3,0,3,,CABOZANTINIB | PIMAVANSERIN | IBRUTINIB,"CABOZANTINIB:((15, 1),) | PIMAVANSERIN:((5, 1),) | IBRUTINIB:((22, 1), (26, 1))"
no_low_weight_labels,1970,0.007104371372153971,0.0,0.2142857164144516,-0.2142857164144516,3,0,3,,CABOZANTINIB | APREMILAST | TREPROSTINIL,"CABOZANTINIB:((5, 1), (2, 1), (11, 1)) | APREMILAST:((4, 1), (3, 1)) | TREPROSTINIL:((17, 1),)"
no_low_weight_labels,753,0.007096593891703643,0.25,0.0714285746216774,0.1785714328289032,4,3,1,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME,AZATHIOPRINE,"AMOXICILLIN:((6, 2),) | CEFTRIAXONE:((15, 2),) | CEFUROXIME:((12, 2),) | AZATHIOPRINE:((17, 1),)"
no_low_weight_labels,787,0.006411070513790576,0.25,0.0714285746216774,0.1785714328289032,4,3,1,CEFUROXIME | DEXAMETHASONE | PACLITAXEL,CABOZANTINIB,"CEFUROXIME:((7, 1),) | DEXAMETHASONE:((12, 1),) | PACLITAXEL:((23, 1),) | CABOZANTINIB:((7, 2),)"
no_low_weight_labels,1457,0.006375723302253172,0.0833333358168602,0.2142857164144516,-0.130952388048172,4,1,3,CEFTRIAXONE,POMALIDOMIDE | APREMILAST | IBRUTINIB,"CEFTRIAXONE:((30, 1),) | POMALIDOMIDE:((19, 1),) | APREMILAST:((11, 1),) | IBRUTINIB:((32, 1),)"
no_low_weight_labels,1199,0.006375641116222817,0.25,0.4285714328289032,-0.1785714328289032,9,3,6,DICLOFENAC | ONDANSETRON | PACLITAXEL,CLOZAPINE | POMALIDOMIDE | ALPRAZOLAM | IBRUTINIB | OLANZAPINE | QUETIAPINE,"DICLOFENAC:((1, 2), (0, 2)) | ONDANSETRON:((16, 2), (17, 2)) | PACLITAXEL:((26, 2), (35, 2), (46, 2)) | CLOZAPINE:((19, 2), (20, 2)) | POMALIDOMIDE:((7, 2),) | ALPRAZOLAM:((18, 2), (20, 2)) | IBRUTINIB:((28, 2), (30, 2)) | OLANZAPINE:((9, 2), (10, 2)) | QUETIAPINE:((16, 2), (17, 2), (23, 2))"
no_low_weight_labels,1160,0.006227277285428667,0.0,0.2857142984867096,-0.2857142984867096,4,0,4,,RELUGOLIX | ABEMACICLIB | ALPRAZOLAM | IBRUTINIB,"RELUGOLIX:((32, 1),) | ABEMACICLIB:((22, 1),) | ALPRAZOLAM:((16, 1),) | IBRUTINIB:((19, 1),)"
