roc_auc,pr_auc,balanced_accuracy,accuracy,sensitivity,specificity,precision,f1,mcc,brier,tn,fp,fn,tp,threshold,model,fold,threshold_type,n_train,n_test,n_train_pos,n_test_pos
0.5696078431372549,0.5996613650070528,0.542156862745098,0.5384615384615385,0.4666666666666667,0.6176470588235295,0.5737704918032788,0.5147058823529412,0.08513566326571374,0.25425883459299736,6.0,4.0,7.0,5.0,0.6075960291351574,logistic_l1,1,train_youden,84,22,47,12
0.49999999999999994,0.5612988451802393,0.5295566502463054,0.546875,0.7142857142857143,0.34482758620689663,0.5681818181818182,0.6329113924050633,0.06348584335357269,0.2507334029701757,3.0,6.0,4.0,8.0,0.5,logistic_l1,2,fixed_0.5,85,21,47,12
0.49999999999999994,0.5612988451802393,0.5295566502463054,0.546875,0.7142857142857143,0.34482758620689663,0.5681818181818182,0.6329113924050633,0.06348584335357269,0.2507334029701757,3.0,6.0,4.0,8.0,0.5467467937703245,logistic_l1,2,train_youden,85,21,47,12
0.638095238095238,0.7461678125428233,0.6238095238095238,0.6307692307692307,0.7142857142857143,0.5333333333333334,0.6410256410256411,0.6756756756756758,0.2519763153394846,0.24751401498695916,5.0,4.0,4.0,8.0,0.5,logistic_l1,3,fixed_0.5,85,21,47,12
0.638095238095238,0.7461678125428233,0.5095238095238095,0.5307692307692308,0.7857142857142857,0.2333333333333333,0.5445544554455447,0.6432748538011697,0.022808969052587735,0.24751401498695916,2.0,7.0,3.0,9.0,0.40097917883687034,logistic_l1,3,train_youden,85,21,47,12
0.7067099567099566,0.6889179147025214,0.6915584415584416,0.698529411764706,0.9285714285714286,0.4545454545454547,0.6435643564356436,0.7602339181286549,0.43798331819868974,0.2182213259112535,4.0,5.0,1.0,11.0,0.5,logistic_l1,4,fixed_0.5,85,21,47,12
0.7067099567099566,0.6889179147025214,0.7056277056277056,0.7058823529411765,0.7142857142857143,0.6969696969696971,0.7142857142857144,0.7142857142857143,0.4112554112554114,0.2182213259112535,6.0,3.0,3.0,9.0,0.5116458968477555,logistic_l1,4,train_youden,85,21,47,12
0.7255102040816326,0.7486215834863601,0.6142857142857143,0.6142857142857143,0.7142857142857143,0.5142857142857145,0.5952380952380953,0.6493506493506495,0.23328473740792163,0.21502758973887048,5.0,5.0,4.0,7.0,0.5,logistic_l1,5,fixed_0.5,85,21,48,11
0.7255102040816326,0.7486215834863601,0.5857142857142856,0.5857142857142857,0.5714285714285714,0.6000000000000002,0.5882352941176472,0.5797101449275363,0.17149858514250868,0.21502758973887048,6.0,4.0,5.0,6.0,0.5010593430884731,logistic_l1,5,train_youden,85,21,48,11
0.8398268398268398,0.8434992471913201,0.696969696969697,0.7058823529411765,1.0,0.39393939393939403,0.6363636363636365,0.7777777777777778,0.500688231571464,0.2103898848346673,4.0,6.0,0.0,12.0,0.5,logistic_l1,6,fixed_0.5,84,22,47,12
0.8398268398268398,0.8434992471913201,0.7564935064935066,0.7573529411764707,0.7857142857142857,0.7272727272727274,0.7534246575342467,0.7692307692307693,0.5141568822668318,0.2103898848346673,7.0,3.0,2.0,10.0,0.5522937292185913,logistic_l1,6,train_youden,84,22,47,12
0.8595238095238096,0.8917519141250141,0.6642857142857143,0.6846153846153846,0.9285714285714286,0.4,0.6435643564356436,0.7602339181286549,0.39345471615713645,0.21345216273464865,4.0,5.0,1.0,11.0,0.5,logistic_l1,7,fixed_0.5,85,21,47,12
0.8595238095238096,0.8917519141250141,0.7595238095238095,0.7615384615384615,0.7857142857142857,0.7333333333333335,0.7746478873239437,0.7801418439716312,0.5197286623189626,0.21345216273464865,7.0,2.0,3.0,9.0,0.5340412993681898,logistic_l1,7,train_youden,85,21,47,12
0.7197916666666665,0.8041464488787,0.6458333333333333,0.6474820143884893,0.6666666666666666,0.6250000000000001,0.6756756756756758,0.6711409395973155,0.2913633211174409,0.23643299652695896,5.0,4.0,5.0,7.0,0.5,logistic_l1,8,fixed_0.5,85,21,47,12
0.7197916666666665,0.8041464488787,0.6864583333333334,0.6690647482014388,0.4666666666666667,0.90625,0.853658536585366,0.603448275862069,0.4075936844226344,0.23643299652695896,8.0,1.0,7.0,5.0,0.5239897501673431,logistic_l1,8,train_youden,85,21,47,12
0.4720430107526882,0.5461818294782472,0.42903225806451617,0.4452554744525548,0.6,0.2580645161290323,0.49450549450549464,0.5421686746987953,-0.14959526488615543,0.25308209578812785,2.0,7.0,5.0,7.0,0.5,logistic_l1,9,fixed_0.5,85,21,47,12
0.4720430107526882,0.5461818294782472,0.521505376344086,0.5036496350364964,0.3333333333333333,0.7096774193548389,0.5813953488372093,0.423728813559322,0.04613232730281099,0.25308209578812785,6.0,3.0,8.0,4.0,0.6142613432688454,logistic_l1,9,train_youden,85,21,47,12
0.6384615384615385,0.6468021168578597,0.6461538461538461,0.6444444444444445,0.6923076923076923,0.6000000000000002,0.6164383561643837,0.6521739130434783,0.29308167696076626,0.22775437445174718,6.0,4.0,3.0,8.0,0.5,logistic_l1,10,fixed_0.5,85,21,48,11
0.6384615384615385,0.6468021168578597,0.6076923076923078,0.6074074074074074,0.6153846153846154,0.6000000000000002,0.5882352941176472,0.6015037593984963,0.21524274384739636,0.22775437445174718,6.0,4.0,4.0,7.0,0.5039158111686142,logistic_l1,10,train_youden,85,21,48,11
0.685064935064935,0.6712508582932081,0.6558441558441559,0.661764705882353,0.8571428571428571,0.45454545454545464,0.6250000000000001,0.7228915662650603,0.34188172937891387,0.22753451870364055,4.0,6.0,2.0,10.0,0.5,logistic_l1,11,fixed_0.5,84,22,47,12
0.685064935064935,0.6712508582932081,0.6298701298701299,0.6323529411764707,0.7142857142857143,0.5454545454545455,0.6250000000000001,0.6666666666666667,0.2637674806699988,0.22753451870364055,5.0,5.0,4.0,8.0,0.5317517170155917,logistic_l1,11,train_youden,84,22,47,12
0.65625,0.7381828316610926,0.546875,0.5972222222222222,1.0,0.09375000000000001,0.5797101449275363,0.7339449541284404,0.23312620206007853,0.23134711751706186,1.0,8.0,0.0,12.0,0.5,logistic_l1,12,fixed_0.5,85,21,47,12
0.65625,0.7381828316610926,0.640625,0.611111111111111,0.375,0.90625,0.8333333333333333,0.5172413793103449,0.32274861218395146,0.23134711751706186,8.0,1.0,7.0,5.0,0.5695971738118233,logistic_l1,12,train_youden,85,21,47,12
0.4199507389162561,0.5671232271630615,0.28201970443349755,0.28906250000000006,0.35714285714285715,0.20689655172413796,0.3521126760563381,0.35460992907801425,-0.43666023823268657,0.2623865031360132,2.0,7.0,8.0,4.0,0.5,logistic_l1,13,fixed_0.5,85,21,47,12
0.4199507389162561,0.5671232271630615,0.4199507389162561,0.41406249999999994,0.35714285714285715,0.4827586206896553,0.45454545454545464,0.4,-0.16099321196434632,0.2623865031360132,4.0,5.0,8.0,4.0,0.5497632589543212,logistic_l1,13,train_youden,85,21,47,12
0.7252155172413793,0.787595995101731,0.5991379310344828,0.6231884057971014,0.75,0.44827586206896564,0.6521739130434783,0.6976744186046512,0.2076136996343499,0.217656022989513,4.0,5.0,4.0,8.0,0.5,logistic_l1,14,fixed_0.5,85,21,47,12
0.7252155172413793,0.787595995101731,0.6357758620689655,0.5942028985507246,0.375,0.896551724137931,0.8333333333333333,0.5172413793103449,0.3052531952078213,0.217656022989513,8.0,1.0,8.0,4.0,0.5300402741095388,logistic_l1,14,train_youden,85,21,47,12
0.6973684210526315,0.6560349383290736,0.6339712918660286,0.633587786259542,0.6363636363636364,0.6315789473684211,0.5555555555555557,0.5932203389830509,0.2646702640798916,0.21871923972695875,6.0,4.0,4.0,7.0,0.5,logistic_l1,15,fixed_0.5,85,21,48,11
0.6973684210526315,0.6560349383290736,0.5633971291866029,0.5954198473282443,0.36363636363636365,0.7631578947368421,0.5263157894736842,0.4301075268817204,0.1378968850851436,0.21871923972695875,7.0,3.0,7.0,4.0,0.5275795519496809,logistic_l1,15,train_youden,85,21,48,11
0.7289915966386555,0.8168909593645108,0.4957983193277311,0.5000000000000001,0.7857142857142857,0.2058823529411765,0.5045871559633028,0.6145251396648045,-0.010312032356411456,0.24044289824600484,2.0,8.0,3.0,9.0,0.5,logistic_l1,16,fixed_0.5,84,22,47,12
0.7289915966386555,0.8168909593645108,0.6218487394957983,0.6231884057971016,0.7142857142857143,0.5294117647058825,0.6097560975609757,0.6578947368421053,0.24811531562923242,0.24044289824600484,5.0,5.0,4.0,8.0,0.5672822569692958,logistic_l1,16,train_youden,84,22,47,12
0.5625,0.6700126262626263,0.6597222222222222,0.701492537313433,0.875,0.4444444444444445,0.7000000000000002,0.7777777777777778,0.360078967373961,0.23901660042291348,4.0,5.0,2.0,10.0,0.5,logistic_l1,17,fixed_0.5,85,21,47,12
0.5625,0.6700126262626263,0.46527777777777773,0.4477611940298508,0.375,0.5555555555555556,0.5555555555555556,0.4477611940298508,-0.06944444444444443,0.23901660042291348,5.0,4.0,7.0,5.0,0.5827468308830209,logistic_l1,17,train_youden,85,21,47,12
0.777056277056277,0.819994064292801,0.6904761904761905,0.6911764705882353,0.7142857142857143,0.666666666666667,0.6944444444444445,0.7042253521126761,0.3814480901808861,0.2045828028458415,6.0,3.0,4.0,8.0,0.5,logistic_l1,18,fixed_0.5,85,21,47,12
0.777056277056277,0.819994064292801,0.5833333333333333,0.5808823529411764,0.5,0.666666666666667,0.6140350877192983,0.5511811023622047,0.1688180050803004,0.2045828028458415,6.0,3.0,7.0,5.0,0.5572999822261242,logistic_l1,18,train_youden,85,21,47,12
0.8214285714285714,0.8372163036318202,0.7428571428571429,0.7461538461538462,0.7857142857142857,0.7000000000000002,0.7534246575342467,0.7692307692307693,0.4879852154539072,0.19987674337077654,6.0,3.0,2.0,10.0,0.5,logistic_l1,19,fixed_0.5,85,21,47,12
0.8214285714285714,0.8372163036318202,0.6357142857142857,0.6307692307692307,0.5714285714285714,0.7000000000000002,0.6896551724137933,0.625,0.27220742115409485,0.19987674337077654,6.0,3.0,5.0,7.0,0.5228866537662707,logistic_l1,19,train_youden,85,21,47,12
0.7817047817047816,0.7218798362542369,0.6392931392931394,0.6258992805755396,0.8461538461538461,0.43243243243243257,0.5670103092783506,0.6790123456790124,0.30270650084172984,0.21921462446247658,4.0,6.0,2.0,9.0,0.5,logistic_l1,20,fixed_0.5,85,21,48,11
0.7817047817047816,0.7218798362542369,0.681912681912682,0.6762589928057554,0.7692307692307693,0.5945945945945948,0.6250000000000001,0.6896551724137931,0.3672776586411789,0.21921462446247658,6.0,4.0,3.0,8.0,0.5083532971673118,logistic_l1,20,train_youden,85,21,48,11
0.6579365079365079,0.7385166465425688,0.6428571428571428,0.6875000000000001,1.0,0.2857142857142858,0.6428571428571429,0.782608695652174,0.42857142857142855,0.2325069632655971,3.0,7.0,0.0,12.0,0.5,logistic_l1,21,fixed_0.5,84,22,47,12
0.6579365079365079,0.7385166465425688,0.6023809523809525,0.6312500000000001,0.8333333333333334,0.37142857142857155,0.6302521008403362,0.7177033492822967,0.23267730585984644,0.2325069632655971,4.0,6.0,2.0,10.0,0.51383484829608,logistic_l1,21,train_youden,84,22,47,12
0.5471464019851116,0.5372509195587731,0.6004962779156328,0.6062992125984252,0.8461538461538461,0.35483870967741943,0.5789473684210528,0.6875000000000001,0.23141723698433125,0.23627915761483267,3.0,6.0,2.0,10.0,0.5,logistic_l1,22,fixed_0.5,85,21,47,12
0.5471464019851116,0.5372509195587731,0.49875930521091816,0.4960629921259843,0.38461538461538464,0.6129032258064517,0.5102040816326531,0.4385964912280702,-0.0025480159107700105,0.23627915761483267,5.0,4.0,7.0,5.0,0.5615130986778046,logistic_l1,22,train_youden,85,21,47,12
0.7165178571428571,0.7747510234978339,0.6339285714285714,0.6343283582089553,0.6428571428571429,0.6250000000000001,0.6521739130434784,0.6474820143884893,0.26770779400647043,0.21811198491415887,5.0,4.0,5.0,7.0,0.5,logistic_l1,23,fixed_0.5,85,21,47,12
0.7165178571428571,0.7747510234978339,0.6339285714285714,0.6343283582089553,0.6428571428571429,0.6250000000000001,0.6521739130434784,0.6474820143884893,0.26770779400647043,0.21811198491415887,5.0,4.0,5.0,7.0,0.5132103978234726,logistic_l1,23,train_youden,85,21,47,12
0.736111111111111,0.7741300361504031,0.5916666666666667,0.5916666666666667,0.75,0.4333333333333334,0.5696202531645571,0.6474820143884893,0.19328013093726956,0.21857509675822434,4.0,5.0,3.0,9.0,0.5,logistic_l1,24,fixed_0.5,85,21,47,12
0.736111111111111,0.7741300361504031,0.6333333333333333,0.6333333333333334,0.6666666666666666,0.6000000000000001,0.6250000000000001,0.6451612903225807,0.2672612419124243,0.21857509675822434,5.0,4.0,4.0,8.0,0.5267743839519463,logistic_l1,24,train_youden,85,21,47,12
0.6028138528138527,0.672587100225485,0.48376623376623373,0.4926470588235294,0.7857142857142857,0.18181818181818185,0.5045871559633028,0.6145251396648045,-0.04067945634567431,0.24662034037334782,2.0,8.0,2.0,9.0,0.5,logistic_l1,25,fixed_0.5,85,21,48,11
0.6028138528138527,0.672587100225485,0.553030303030303,0.551470588235294,0.5,0.6060606060606062,0.5737704918032788,0.534351145038168,0.1065809392217871,0.24662034037334782,6.0,4.0,5.0,6.0,0.5588443084069113,logistic_l1,25,train_youden,85,21,48,11
0.8475378787878787,0.8760922978928868,0.5899621212121212,0.6232876712328768,0.9375,0.24242424242424251,0.6000000000000001,0.7317073170731707,0.25517727194137024,0.20264106083274516,2.0,8.0,1.0,11.0,0.5,logistic_l1,26,fixed_0.5,84,22,47,12
0.8475378787878787,0.8760922978928868,0.7698863636363636,0.773972602739726,0.8125,0.7272727272727274,0.783132530120482,0.7975460122699388,0.5423986224003594,0.20264106083274516,7.0,3.0,3.0,9.0,0.5109191852068465,logistic_l1,26,train_youden,84,22,47,12
0.8201970443349753,0.8825271886471776,0.7733990147783252,0.7812499999999999,0.8571428571428571,0.6896551724137933,0.7692307692307694,0.8108108108108109,0.557901660670051,0.21912126579642194,6.0,3.0,2.0,10.0,0.5,logistic_l1,27,fixed_0.5,85,21,47,12
0.8201970443349753,0.8825271886471776,0.7536945812807881,0.75,0.7142857142857143,0.7931034482758621,0.8064516129032259,0.7575757575757576,0.5054013423330749,0.21912126579642194,7.0,2.0,3.0,9.0,0.5149868728540087,logistic_l1,27,train_youden,85,21,47,12
0.6703296703296704,0.7065233581843966,0.621978021978022,0.6222222222222222,0.6153846153846154,0.6285714285714287,0.6060606060606062,0.6106870229007635,0.2438488811817293,0.23540917195518438,5.0,4.0,5.0,7.0,0.5,logistic_l1,28,fixed_0.5,85,21,47,12
0.6703296703296704,0.7065233581843966,0.5835164835164834,0.5851851851851851,0.5384615384615384,0.6285714285714287,0.5737704918032788,0.5555555555555557,0.1676977039968008,0.23540917195518438,5.0,4.0,6.0,6.0,0.5156305861388379,logistic_l1,28,train_youden,85,21,47,12
0.5155555555555555,0.6135959921919618,0.4666666666666666,0.4962962962962963,0.7333333333333333,0.2,0.5339805825242719,0.6179775280898877,-0.07789711910621948,0.2498089155586445,2.0,7.0,3.0,9.0,0.5,logistic_l1,29,fixed_0.5,85,21,47,12
0.5155555555555555,0.6135959921919618,0.5,0.5111111111111112,0.6,0.4,0.5555555555555556,0.576923076923077,0.0,0.2498089155586445,4.0,5.0,5.0,7.0,0.5613660524434118,logistic_l1,29,train_youden,85,21,47,12
0.4920814479638009,0.4823208409743727,0.5701357466063348,0.5639097744360902,0.8461538461538461,0.2941176470588236,0.5339805825242719,0.6547619047619049,0.16776498220137478,0.25510360898843804,3.0,7.0,2.0,9.0,0.5,logistic_l1,30,fixed_0.5,85,21,48,11
0.4920814479638009,0.4823208409743727,0.5135746606334841,0.5112781954887219,0.6153846153846154,0.41176470588235303,0.5000000000000001,0.5517241379310346,0.027719614300882205,0.25510360898843804,4.0,6.0,5.0,6.0,0.5402466915853703,logistic_l1,30,train_youden,85,21,48,11
0.4434343434343434,0.6099801603702654,0.4,0.4042553191489362,0.4666666666666667,0.3333333333333334,0.44303797468354444,0.4545454545454546,-0.20105885488534755,0.26742977403729673,3.0,7.0,7.0,5.0,0.5,logistic_l1,31,fixed_0.5,84,22,47,12
0.4434343434343434,0.6099801603702654,0.4696969696969697,0.46099290780141844,0.3333333333333333,0.6060606060606062,0.4901960784313726,0.39682539682539686,-0.0629379093374469,0.26742977403729673,6.0,4.0,8.0,4.0,0.5532817213703218,logistic_l1,31,train_youden,84,22,47,12
0.5857142857142857,0.6812030275359833,0.44285714285714284,0.4692307692307693,0.7857142857142857,0.1,0.5045871559633028,0.6145251396648045,-0.15480810548082202,0.2492212437144678,1.0,8.0,3.0,9.0,0.5,logistic_l1,32,fixed_0.5,85,21,47,12
0.5857142857142857,0.6812030275359833,0.44285714285714284,0.4692307692307693,0.7857142857142857,0.1,0.5045871559633028,0.6145251396648045,-0.15480810548082202,0.2492212437144678,1.0,8.0,3.0,9.0,0.490267818253041,logistic_l1,32,train_youden,85,21,47,12
0.9043010752688172,0.9228412783880955,0.7397849462365591,0.7518248175182483,0.8666666666666667,0.6129032258064517,0.7303370786516855,0.7926829268292683,0.5003371663317518,0.19541513751674824,5.0,4.0,2.0,10.0,0.5,logistic_l1,33,fixed_0.5,85,21,47,12
0.9043010752688172,0.9228412783880955,0.7548387096774194,0.759124087591241,0.8,0.7096774193548389,0.7692307692307694,0.7843137254901962,0.5123285551568975,0.19541513751674824,6.0,3.0,3.0,9.0,0.5170093462500054,logistic_l1,33,train_youden,85,21,47,12
0.7587412587412588,0.7559497040491134,0.5955710955710956,0.5954198473282443,0.6153846153846154,0.575757575757576,0.5882352941176472,0.6015037593984963,0.19127599738268922,0.2037825914964064,5.0,4.0,5.0,7.0,0.5,logistic_l1,34,fixed_0.5,85,21,47,12
0.7587412587412588,0.7559497040491134,0.5955710955710956,0.5954198473282443,0.6153846153846154,0.575757575757576,0.5882352941176472,0.6015037593984963,0.19127599738268922,0.2037825914964064,5.0,4.0,5.0,7.0,0.5059508152916683,logistic_l1,34,train_youden,85,21,47,12
0.6733193277310924,0.6765153314511543,0.5840336134453781,0.5869565217391305,0.7857142857142857,0.3823529411764707,0.5670103092783506,0.6586826347305389,0.1838690851143848,0.225540935970852,4.0,6.0,2.0,9.0,0.5,logistic_l1,35,fixed_0.5,85,21,48,11
0.6733193277310924,0.6765153314511543,0.6470588235294118,0.644927536231884,0.5,0.7941176470588236,0.7142857142857144,0.5882352941176471,0.3072780343403433,0.225540935970852,8.0,2.0,6.0,5.0,0.5795094479847732,logistic_l1,35,train_youden,85,21,48,11
0.6549145299145299,0.6688537537022408,0.6036324786324787,0.5912408759124088,0.8461538461538461,0.36111111111111127,0.5445544554455447,0.6626506024096387,0.23514560743525903,0.22816931718147457,3.0,7.0,2.0,10.0,0.5,logistic_l1,36,fixed_0.5,84,22,47,12
0.6549145299145299,0.6688537537022408,0.5470085470085471,0.5474452554744526,0.5384615384615384,0.5555555555555557,0.5223880597014927,0.5303030303030303,0.0939168090882684,0.22816931718147457,5.0,5.0,6.0,6.0,0.5525412030760287,logistic_l1,36,train_youden,84,22,47,12
0.7076612903225806,0.7163043824617131,0.7439516129032258,0.7605633802816902,0.875,0.6129032258064517,0.7446808510638299,0.8045977011494253,0.5115522300352058,0.2159711639455318,5.0,4.0,2.0,10.0,0.5,logistic_l1,37,fixed_0.5,85,21,47,12
0.7076612903225806,0.7163043824617131,0.7298387096774194,0.7323943661971831,0.75,0.7096774193548389,0.7692307692307694,0.759493670886076,0.4582017255968711,0.2159711639455318,6.0,3.0,3.0,9.0,0.5358609863796505,logistic_l1,37,train_youden,85,21,47,12
0.7362745098039216,0.8124753067187278,0.6235294117647059,0.6223776223776223,0.6,0.647058823529412,0.6521739130434783,0.6250000000000001,0.2469136229153243,0.22763743587066773,6.0,3.0,6.0,6.0,0.5,logistic_l1,38,fixed_0.5,85,21,47,12
0.7362745098039216,0.8124753067187278,0.6235294117647059,0.6223776223776223,0.6,0.647058823529412,0.6521739130434783,0.6250000000000001,0.2469136229153243,0.22763743587066773,6.0,3.0,6.0,6.0,0.5042689440784079,logistic_l1,38,train_youden,85,21,47,12
0.7307692307692307,0.8093343215556037,0.5265251989389921,0.5447154471544715,0.8461538461538461,0.20689655172413796,0.5445544554455447,0.6626506024096387,0.06910147111566897,0.22028844960623123,2.0,7.0,2.0,10.0,0.5,logistic_l1,39,fixed_0.5,85,21,47,12
0.7307692307692307,0.8093343215556037,0.5915119363395225,0.6016260162601627,0.7692307692307693,0.4137931034482759,0.5952380952380953,0.6711409395973155,0.1963389522543257,0.22028844960623123,4.0,5.0,3.0,9.0,0.5383709104534905,logistic_l1,39,train_youden,85,21,47,12
0.5887096774193548,0.6676597440520663,0.543778801843318,0.5454545454545455,0.5714285714285714,0.5161290322580646,0.5714285714285716,0.5714285714285715,0.0875576036866359,0.23207827830976854,5.0,5.0,5.0,6.0,0.5,logistic_l1,40,fixed_0.5,85,21,48,11
0.5887096774193548,0.6676597440520663,0.5207373271889401,0.5151515151515151,0.42857142857142855,0.6129032258064517,0.5555555555555556,0.48387096774193555,0.04210013215252232,0.23207827830976854,6.0,4.0,6.0,5.0,0.5531190954213319,logistic_l1,40,train_youden,85,21,48,11
0.6576923076923077,0.6996747307461377,0.6461538461538461,0.648,0.6923076923076923,0.6000000000000001,0.6521739130434784,0.6716417910447762,0.29366621717421365,0.23663907035304038,6.0,4.0,3.0,9.0,0.5,logistic_l1,41,fixed_0.5,84,22,47,12
0.6576923076923077,0.6996747307461377,0.5307692307692308,0.528,0.46153846153846156,0.6000000000000001,0.5555555555555556,0.504201680672269,0.06206587521543051,0.23663907035304038,6.0,4.0,6.0,6.0,0.526494612514258,logistic_l1,41,train_youden,84,22,47,12
0.6538461538461539,0.6899790644547588,0.5240384615384616,0.5271317829457365,0.9230769230769231,0.12500000000000003,0.517241379310345,0.6629834254143647,0.07985142293628843,0.22391568946573115,1.0,8.0,1.0,11.0,0.5,logistic_l1,42,fixed_0.5,85,21,47,12
0.6538461538461539,0.6899790644547588,0.5805288461538461,0.5813953488372093,0.6923076923076923,0.4687500000000001,0.5696202531645571,0.6250000000000001,0.16528353379369076,0.22391568946573115,4.0,5.0,4.0,8.0,0.547291632592634,logistic_l1,42,train_youden,85,21,47,12
0.7273755656108598,0.7507690524336109,0.6142533936651584,0.6090225563909775,0.8461538461538461,0.3823529411764708,0.5670103092783506,0.6790123456790124,0.2570828593364608,0.2224825192010703,3.0,6.0,2.0,10.0,0.5,logistic_l1,43,fixed_0.5,85,21,47,12
0.7273755656108598,0.7507690524336109,0.5757918552036199,0.5714285714285714,0.7692307692307693,0.3823529411764708,0.5434782608695653,0.6369426751592357,0.16408837948265423,0.2224825192010703,3.0,6.0,3.0,9.0,0.5553128223280042,logistic_l1,43,train_youden,85,21,47,12
0.8529411764705882,0.8736564503873983,0.7563025210084033,0.7741935483870968,0.9411764705882353,0.5714285714285716,0.7272727272727273,0.8205128205128205,0.5620031593698284,0.20340182613819688,5.0,4.0,1.0,11.0,0.5,logistic_l1,44,fixed_0.5,85,21,47,12
0.8529411764705882,0.8736564503873983,0.7823529411764706,0.7806451612903226,0.7647058823529411,0.8,0.8227848101265823,0.7926829268292683,0.5621606630169151,0.20340182613819688,7.0,2.0,3.0,9.0,0.5412738083853367,logistic_l1,44,train_youden,85,21,47,12
0.7266666666666667,0.8000094809750751,0.5666666666666667,0.6074074074074074,0.9333333333333333,0.2,0.593220338983051,0.7253886010362696,0.19970067331691752,0.20688376528902866,2.0,8.0,1.0,10.0,0.5,logistic_l1,45,fixed_0.5,85,21,48,11
0.7266666666666667,0.8000094809750751,0.5666666666666667,0.6074074074074074,0.9333333333333333,0.2,0.593220338983051,0.7253886010362696,0.19970067331691752,0.20688376528902866,2.0,8.0,1.0,10.0,0.48757755271793807,logistic_l1,45,train_youden,85,21,48,11
0.6406926406926406,0.7004668732636181,0.5238095238095238,0.5294117647058824,0.7142857142857143,0.3333333333333334,0.5319148936170214,0.6097560975609757,0.05151255853651961,0.2624534241967584,3.0,7.0,3.0,9.0,0.5,logistic_l1,46,fixed_0.5,84,22,47,12
0.6406926406926406,0.7004668732636181,0.5692640692640693,0.5735294117647058,0.7142857142857143,0.42424242424242437,0.5681818181818182,0.6329113924050633,0.14487619507083566,0.2624534241967584,4.0,6.0,3.0,9.0,0.5363372324089789,logistic_l1,46,train_youden,84,22,47,12
0.7412109375,0.7115002067224256,0.734375,0.7361111111111112,0.75,0.7187500000000001,0.7692307692307694,0.759493670886076,0.4674734950042288,0.22548290473642,6.0,3.0,3.0,9.0,0.5,logistic_l1,47,fixed_0.5,85,21,47,12
0.7412109375,0.7115002067224256,0.703125,0.701388888888889,0.6875,0.7187500000000001,0.7534246575342467,0.7189542483660131,0.40377344201346416,0.22548290473642,6.0,3.0,4.0,8.0,0.5287306384244247,logistic_l1,47,train_youden,85,21,47,12
0.7989583333333332,0.8542606516290727,0.6385416666666667,0.6618705035971223,0.9333333333333333,0.3437500000000001,0.625,0.7486631016042781,0.3490921868765779,0.21705693742726337,3.0,6.0,1.0,11.0,0.5,logistic_l1,48,fixed_0.5,85,21,47,12
0.7989583333333332,0.8542606516290727,0.665625,0.6762589928057554,0.8,0.5312500000000002,0.6666666666666666,0.7272727272727273,0.34558685175921194,0.21705693742726337,5.0,4.0,2.0,10.0,0.5790756496974186,logistic_l1,48,train_youden,85,21,47,12
0.7896551724137931,0.8436178990461223,0.7114942528735633,0.7142857142857143,0.7333333333333333,0.6896551724137933,0.7534246575342467,0.7432432432432433,0.42153742597908905,0.20658367454411403,6.0,3.0,4.0,8.0,0.5,logistic_l1,49,fixed_0.5,85,21,47,12
0.7896551724137931,0.8436178990461223,0.6597701149425287,0.669172932330827,0.7333333333333333,0.5862068965517243,0.6962025316455698,0.7142857142857143,0.3226708597283341,0.20658367454411403,5.0,4.0,4.0,8.0,0.4981710313566962,logistic_l1,49,train_youden,85,21,47,12
0.7077922077922078,0.6722078128782994,0.5896103896103897,0.584,0.6363636363636364,0.542857142857143,0.5223880597014927,0.5737704918032788,0.1783886947609405,0.22805956140408837,5.0,5.0,4.0,7.0,0.5,logistic_l1,50,fixed_0.5,85,21,48,11
0.7077922077922078,0.6722078128782994,0.687012987012987,0.7040000000000001,0.5454545454545454,0.8285714285714286,0.7142857142857143,0.6185567010309279,0.39306867606960855,0.22805956140408837,8.0,2.0,5.0,6.0,0.551090069209018,logistic_l1,50,train_youden,85,21,48,11
0.6176470588235294,0.6801616721733008,0.49660633484162897,0.4887218045112783,0.8461538461538461,0.1470588235294118,0.4867256637168143,0.6179775280898877,-0.009491960023593388,0.24252544609898807,1.0,9.0,2.0,10.0,0.5,logistic_l1,51,fixed_0.5,84,22,47,12
0.6176470588235294,0.6801616721733008,0.49660633484162897,0.4887218045112783,0.8461538461538461,0.1470588235294118,0.4867256637168143,0.6179775280898877,-0.009491960023593388,0.24252544609898807,1.0,9.0,2.0,10.0,0.4981073466533652,logistic_l1,51,train_youden,84,22,47,12
0.6903508771929825,0.8081304993039123,0.5684210526315789,0.6064516129032259,0.7368421052631579,0.4,0.6603773584905662,0.6965174129353234,0.14335280729551111,0.22118871905989107,3.0,6.0,3.0,9.0,0.5,logistic_l1,52,fixed_0.5,85,21,47,12
0.6903508771929825,0.8081304993039123,0.5684210526315789,0.6064516129032259,0.7368421052631579,0.4,0.6603773584905662,0.6965174129353234,0.14335280729551111,0.22118871905989107,3.0,6.0,3.0,9.0,0.502509936902929,logistic_l1,52,train_youden,85,21,47,12
0.775,0.8148306147156377,0.7214285714285714,0.7153846153846154,0.6428571428571429,0.8,0.7894736842105264,0.7086614173228347,0.44492769644326874,0.20461898083121258,7.0,2.0,5.0,7.0,0.5,logistic_l1,53,fixed_0.5,85,21,47,12
